PNO,EQUIPMENT_ID,LOT_NO,WAFER_ID,TIMESTAMP,EXPOSURE_DOSE,FOCUS_POSITION,STAGE_TEMP,BAROMETRIC_PRESSURE,HUMIDITY,ALIGNMENT_ERROR_X,ALIGNMENT_ERROR_Y,LENS_ABERRATION,ILLUMINATION_UNIFORMITY,RETICLE_TEMP
TS00004351,PHOTO_002,LOT250001A,W002,2024.1.1 16:52,31.53195479,-13.05433075,22.94816905,1014.897871,44.41652962,1.422972446,1.696087555,3.428557169,99.00747206,22.99981933
TS00004352,PHOTO_002,LOT250001A,W002,2024.1.1 16:53,31.52987429,-9.459456403,22.95030226,1010.969597,45.15405901,1.462719065,1.696288798,3.503942062,98.97305825,23.00155835
TS00004353,PHOTO_002,LOT250001A,W002,2024.1.1 16:54,32.71396487,-9.446556784,22.94919159,1014.680084,45.29490597,1.533579469,1.678663733,3.461785407,98.93891364,23.00422913
TS00004354,PHOTO_002,LOT250001A,W002,2024.1.1 16:54,33.03991117,-11.14736935,22.95280154,1013.09082,45.18838001,1.485395472,1.670257801,3.490253242,99.00463888,23.00508137
TS00004355,PHOTO_002,LOT250001A,W002,2024.1.1 16:55,32.73290319,-7.630324945,22.95341085,1017.199453,44.95679187,1.565392001,1.781830894,3.401144244,98.96077574,23.00579987
TS00004356,PHOTO_002,LOT250001A,W002,2024.1.1 16:56,32.13915359,-6.804870539,22.95295931,1022.111015,44.30185057,1.622034199,1.795164613,3.374273404,98.86712574,23.00783578
TS00004357,PHOTO_002,LOT250001A,W002,2024.1.1 16:57,33.15059643,-7.232397299,22.95238354,1017.137418,43.95057756,1.647422008,1.850724376,3.447627869,98.81840661,23.00953528
TS00004358,PHOTO_002,LOT250001A,W002,2024.1.1 16:57,33.69774809,-7.81308269,22.9519462,1011.111448,43.70017976,1.704646192,1.850685772,3.380257599,98.86657693,23.01037899
TS00004359,PHOTO_002,LOT250001A,W002,2024.1.1 16:58,33.09709122,-6.259667223,22.95075793,1015.379853,43.1319933,1.78931031,1.885911565,3.103135338,98.78507106,23.01281406
TS00004360,PHOTO_002,LOT250001A,W002,2024.1.1 16:59,33.88299807,-6.016604437,22.95785769,1016.774494,44.52345863,1.867878819,1.953266099,3.270727745,98.73721036,23.01354065
TS00004361,PHOTO_002,LOT250001A,W002,2024.1.1 17:00,33.89598909,-6.538894645,22.953375,1016.863237,43.71960287,1.863951617,2.025625989,3.150825896,98.85034109,23.01469538
TS00004362,PHOTO_002,LOT250001A,W002,2024.1.1 17:00,34.1962911,-8.273853354,22.95723922,1014.98518,42.97734784,1.927274356,2.039986773,3.058281554,98.74963516,23.01697496
TS00004363,PHOTO_002,LOT250001A,W002,2024.1.1 17:01,34.0438856,-6.731929303,22.95914148,1017.583181,43.13501096,1.969289368,2.116758654,2.981036523,98.69961733,23.01836515
TS00004364,PHOTO_002,LOT250001A,W002,2024.1.1 17:02,33.60682588,-5.533759451,22.95711398,1014.011411,43.02187867,1.95851258,2.10600791,2.921148859,98.65994867,23.01985688
TS00004365,PHOTO_002,LOT250001A,W002,2024.1.1 17:03,34.4432031,-8.467892605,22.96159332,1014.892701,43.48478821,2.067143358,2.171492162,2.872312545,98.56745334,23.02090664
TS00004366,PHOTO_002,LOT250001A,W002,2024.1.1 17:03,33.8387012,-4.731770648,22.96242777,1018.996028,44.02244672,2.113358487,2.21002861,2.789134874,98.59876604,23.02238697
TS00004367,PHOTO_002,LOT250001A,W002,2024.1.1 17:04,33.79873229,-9.025090644,22.96582526,1014.957868,43.10255042,2.128133707,2.279496797,2.719380371,98.52486024,23.02465191
TS00004368,PHOTO_002,LOT250001A,W002,2024.1.1 17:05,33.31534867,-8.589417981,22.9629871,1018.946688,41.89586653,2.073285027,2.273530779,2.680067595,98.44642419,23.02567261
TS00004369,PHOTO_002,LOT250001A,W002,2024.1.1 17:06,33.36371359,-10.08167741,22.96299548,1014.27001,43.07683769,2.053024007,2.33769928,2.697457698,98.40695195,23.02631297
TS00004370,PHOTO_002,LOT250001A,W002,2024.1.1 17:06,33.01517313,-9.195790351,22.96628096,1022.186387,43.04673069,2.072096282,2.255875958,2.638020194,98.32955544,23.02712882
TS00004371,PHOTO_002,LOT250001A,W002,2024.1.1 17:07,33.10639208,-12.61333254,22.96951601,1015.907241,42.96293483,2.067583309,2.303897567,2.623284325,98.32517936,23.02893205
TS00004372,PHOTO_002,LOT250001A,W002,2024.1.1 17:08,33.64819074,-11.28836609,22.97110092,1017.340109,42.68635698,2.010009645,2.301688443,2.558528168,98.28944466,23.030724
TS00004373,PHOTO_002,LOT250001A,W002,2024.1.1 17:09,32.18748865,-12.56523278,22.9721618,1018.769792,43.16588895,1.969427178,2.303919751,2.469777791,98.237509,23.03155523
TS00004374,PHOTO_002,LOT250001A,W002,2024.1.1 17:09,31.85195522,-11.15896398,22.9711705,1016.56138,43.05545527,1.944692294,2.242901159,2.540430466,98.22171604,23.03271077
TS00004375,PHOTO_002,LOT250001A,W002,2024.1.1 17:10,32.8391346,-10.27168469,22.9780441,1018.3522,42.98904835,1.834040298,2.293238488,2.453708185,98.17736242,23.03393278
TS00004376,PHOTO_002,LOT250001A,W002,2024.1.1 17:11,31.91627053,-11.15231106,22.98323401,1019.438392,43.24758482,1.793400897,2.212520953,2.532330715,98.15798504,23.03531899
TS00004377,PHOTO_002,LOT250001A,W002,2024.1.1 17:12,31.48170444,-15.98454002,22.98247379,1020.395218,42.74604685,1.792823771,2.14372355,2.445646649,98.16189823,23.03684075
TS00004378,PHOTO_002,LOT250001A,W002,2024.1.1 17:12,31.9185821,-9.609915093,22.98508708,1019.953499,42.7238192,1.683658301,2.1357164,2.481334588,98.11611089,23.03750534
TS00004379,PHOTO_002,LOT250001A,W002,2024.1.1 17:13,31.02150468,-12.41024964,22.98740249,1017.513733,43.86349947,1.601231853,2.083310253,2.517042175,98.10957615,23.03855663
TS00004380,PHOTO_002,LOT250001A,W002,2024.1.1 17:14,31.76689654,-14.12781373,22.98950339,1017.532696,43.39844692,1.574555185,2.130427394,2.5955669,97.99873598,23.03939532
TS00004381,PHOTO_002,LOT250001A,W002,2024.1.1 17:15,31.09559984,-12.76430812,22.99308481,1023.715687,43.5940546,1.529149506,2.031498308,2.604291365,97.999041,23.04020117
TS00004382,PHOTO_002,LOT250001A,W002,2024.1.1 17:15,30.43574122,-12.69878029,22.99458241,1020.149045,43.87610978,1.539266762,1.954559501,2.636515752,98.04472145,23.04180115
TS00004383,PHOTO_002,LOT250001A,W002,2024.1.1 17:16,31.3218968,-13.85344262,22.99579197,1015.38911,43.5059124,1.482546642,1.903937401,2.775571444,98.03751653,23.0425876
TS00004384,PHOTO_002,LOT250001A,W002,2024.1.1 17:17,30.06905818,-12.37614457,22.99750388,1017.85113,43.80441985,1.508723009,1.892334556,2.640237444,97.96631569,23.04405974
TS00004385,PHOTO_002,LOT250001A,W002,2024.1.1 17:18,30.48718404,-13.33825941,23.00132669,1016.659168,42.36373705,1.480283633,1.853630289,2.735191472,98.03156583,23.04412062
TS00004386,PHOTO_002,LOT250001A,W002,2024.1.1 17:18,30.217604,-12.72786333,23.00522921,1017.043198,43.50445833,1.450981689,1.700521468,2.791432079,97.95897922,23.04430112
TS00004387,PHOTO_002,LOT250001A,W002,2024.1.1 17:19,30.55612201,-12.79277446,23.0067899,1014.181235,43.34934244,1.54630659,1.776584696,2.817776727,98.03976121,23.04478903
TS00004388,PHOTO_002,LOT250001A,W002,2024.1.1 17:20,30.62855102,-13.51097843,23.01091389,1016.087855,44.5486732,1.573299938,1.733537039,2.932628765,98.02824481,23.0463642
TS00004389,PHOTO_002,LOT250001A,W002,2024.1.1 17:21,30.0167482,-10.70829628,23.01406584,1021.498841,44.18749311,1.624305538,1.67534873,3.065783718,97.97836469,23.04608133
TS00004390,PHOTO_002,LOT250001A,W002,2024.1.1 17:21,29.73405835,-9.59135424,23.01779257,1018.259903,43.34688491,1.635284281,1.730099922,3.064108287,98.0479253,23.04744891
TS00004391,PHOTO_002,LOT250001A,W002,2024.1.1 17:22,30.28187582,-9.227674606,23.02166389,1010.41694,44.04810599,1.683908567,1.76738564,3.137858349,98.20460489,23.04717287
TS00004392,PHOTO_002,LOT250001A,W002,2024.1.1 17:23,29.91925975,-8.300808726,23.0222569,1019.510075,44.02895521,1.774444036,1.720397376,3.126761904,98.13508348,23.04818926
TS00004393,PHOTO_002,LOT250001A,W002,2024.1.1 17:24,31.11669905,-8.586438702,23.02251546,1019.007003,44.30909151,1.864407743,1.747695898,3.228087119,98.27274895,23.04789928
TS00004394,PHOTO_002,LOT250001A,W002,2024.1.1 17:24,30.51358765,-9.437116748,23.02749547,1015.191085,43.53713594,1.874942006,1.786821616,3.295627059,98.12135015,23.04918578
TS00004395,PHOTO_002,LOT250001A,W002,2024.1.1 17:25,30.48477717,-6.977148446,23.03134999,1017.681022,44.47976077,1.94047134,1.732387037,3.396604335,98.26962369,23.04849753
TS00004396,PHOTO_002,LOT250001A,W002,2024.1.1 17:26,30.89830162,-9.914955966,23.03068502,1013.530636,44.2450752,1.966687945,1.732140822,3.320762677,98.14628794,23.0495209
TS00004397,PHOTO_002,LOT250001A,W002,2024.1.1 17:27,30.49764214,-8.923956091,23.04024401,1014.287997,44.67209008,1.972381673,1.843370406,3.415402903,98.31592595,23.04950682
TS00004398,PHOTO_002,LOT250001A,W002,2024.1.1 17:27,30.87510528,-8.773280535,23.04087392,1018.988282,44.19060627,2.08232126,1.856374504,3.519229144,98.39206532,23.049829
TS00004399,PHOTO_002,LOT250001A,W002,2024.1.1 17:28,31.98278579,-5.526746362,23.04448365,1014.335207,44.39829563,2.106185373,1.866069698,3.462037416,98.44820385,23.04970343
TS00004400,PHOTO_002,LOT250001A,W002,2024.1.1 17:29,31.48657582,-5.622752207,23.04958998,1010.10773,45.57872417,2.116009396,1.950724562,3.39027928,98.41298236,23.0497657
TS00004401,PHOTO_002,LOT250001A,W002,2024.1.1 17:30,31.58123561,-6.269042144,23.04873971,1014.386827,44.36907146,2.094541637,2.021826421,3.563958789,98.55195452,23.05007739
TS00004402,PHOTO_002,LOT250001A,W002,2024.1.1 17:30,32.46532757,-5.42904018,23.05428916,1014.107737,44.5389284,2.112597858,2.04246119,3.532802198,98.52036842,23.04947426
TS00004403,PHOTO_002,LOT250001A,W002,2024.1.1 17:31,32.97166144,-8.465754625,23.05605932,1017.055957,45.21971771,2.1057458,2.069100269,3.527761439,98.58548579,23.04939733
TS00004404,PHOTO_002,LOT250001A,W002,2024.1.1 17:32,33.02383043,-6.804087748,23.05904266,1013.849027,44.9116284,2.101903138,2.129491938,3.377699061,98.61782944,23.04959882
TS00004405,PHOTO_002,LOT250001A,W002,2024.1.1 17:33,33.36192642,-7.760710659,23.06098894,1012.510326,44.96636259,2.048346371,2.175751282,3.513776126,98.62724281,23.049407
TS00004406,PHOTO_002,LOT250001A,W002,2024.1.1 17:33,32.87285247,-6.608356501,23.06897465,1015.926593,45.68107957,1.978250212,2.154247566,3.365844693,98.80548123,23.04888172
TS00004407,PHOTO_002,LOT250001A,W002,2024.1.1 17:34,32.80036995,-8.409480592,23.06798713,1013.364806,44.83320959,1.88848619,2.23842185,3.339012366,98.77031429,23.04957647
TS00004408,PHOTO_002,LOT250001A,W002,2024.1.1 17:35,34.14155995,-9.215442833,23.07321325,1010.936492,45.24678124,1.879276715,2.226971743,3.283573137,98.86081945,23.0486286
TS00004409,PHOTO_002,LOT250001A,W002,2024.1.1 17:36,33.55958392,-8.261586239,23.07111897,1015.448238,47.1959647,1.826534478,2.305087733,3.315260257,98.89450912,23.04831583
TS00004410,PHOTO_002,LOT250001A,W002,2024.1.1 17:36,33.7093209,-8.216442854,23.08025909,1012.795203,46.34733863,1.783670923,2.249475225,3.203899728,98.82665852,23.04735092
TS00004411,PHOTO_002,LOT250001A,W002,2024.1.1 17:37,34.43339069,-11.00251779,23.08300612,1012.070408,45.72763249,1.747911657,2.330380766,3.178595549,98.96531486,23.04858864
TS00004412,PHOTO_002,LOT250001A,W002,2024.1.1 17:38,34.18706651,-10.5609169,23.08406866,1012.262276,46.52577703,1.652619382,2.28403155,3.097485708,98.95554173,23.04825757
TS00004413,PHOTO_002,LOT250001A,W002,2024.1.1 17:39,34.17840857,-12.51471193,23.08635857,1008.898233,46.7094925,1.671802419,2.269027684,3.02664316,98.90036843,23.04609863
TS00004414,PHOTO_002,LOT250001A,W002,2024.1.1 17:39,34.86205439,-15.10906303,23.09051479,1010.016768,47.05458591,1.516067417,2.276135595,2.921265537,98.99288293,23.04650077
TS00004415,PHOTO_002,LOT250001A,W002,2024.1.1 17:40,33.70716721,-11.46266631,23.09715551,1011.110061,46.46473287,1.549688252,2.216724065,2.996916372,98.93314319,23.04519545
TS00004416,PHOTO_002,LOT250001A,W002,2024.1.1 17:41,34.27324908,-11.20796231,23.09187258,1010.384444,47.20393261,1.490727433,2.220494407,2.772321821,99.07416709,23.04535221
TS00004417,PHOTO_002,LOT250001A,W002,2024.1.1 17:42,33.83245935,-12.03395077,23.09973942,1013.827551,45.46558794,1.44514893,2.154372312,2.807723053,99.0397027,23.04398345
TS00004418,PHOTO_002,LOT250001A,W002,2024.1.1 17:42,33.79609276,-15.59736215,23.09908091,1010.971317,46.11882848,1.49453875,2.119495115,2.750919432,98.99619585,23.04308698
TS00004419,PHOTO_002,LOT250001A,W002,2024.1.1 17:43,34.15241386,-13.37944369,23.10354284,1012.352882,46.90797695,1.465709871,2.104865723,2.739005819,99.05929753,23.04096676
TS00004420,PHOTO_002,LOT250001A,W002,2024.1.1 17:44,33.57222851,-16.29058666,23.10571258,1010.033963,47.05733309,1.523709047,2.012772918,2.704920188,98.908859,23.04091473
TS00004421,PHOTO_002,LOT250001A,W002,2024.1.1 17:45,33.39088894,-10.94544834,23.10792189,1012.453601,46.35504366,1.558337979,1.962069881,2.588622073,98.93806119,23.04046111
TS00004422,PHOTO_002,LOT250001A,W002,2024.1.1 17:45,33.39251028,-14.59214689,23.11126978,1010.617155,47.09281832,1.628192111,1.960516426,2.588366375,98.94625633,23.03960708
TS00004423,PHOTO_002,LOT250001A,W002,2024.1.1 17:46,32.59026801,-10.97006413,23.11147406,1009.475873,46.59027035,1.594024407,1.906487906,2.623355443,99.04993757,23.03791825
TS00004424,PHOTO_002,LOT250001A,W002,2024.1.1 17:47,32.16169591,-11.25421511,23.11818955,1009.237087,46.81805395,1.716815989,1.868863632,2.512449581,98.86001614,23.03714117
TS00004425,PHOTO_002,LOT250001A,W002,2024.1.1 17:48,31.83274279,-13.77793651,23.11486642,1006.721592,47.61091774,1.746728019,1.833493601,2.450620976,98.79989132,23.03672515
TS00004426,PHOTO_002,LOT250001A,W002,2024.1.1 17:48,31.21345736,-13.82049777,23.12179021,1010.222204,47.5453625,1.830865475,1.789589232,2.480776594,98.78133411,23.03466373
TS00004427,PHOTO_002,LOT250001A,W002,2024.1.1 17:49,32.57181638,-11.23780043,23.12224379,1008.711848,46.39781726,1.843261859,1.77553768,2.438710349,98.86402279,23.03429422
TS00004428,PHOTO_002,LOT250001A,W002,2024.1.1 17:50,31.06133688,-12.62845755,23.12266926,1007.425403,46.34987853,1.870470028,1.735621131,2.53429926,98.75133208,23.03368457
TS00004429,PHOTO_002,LOT250001A,W002,2024.1.1 17:51,31.17524945,-10.77332402,23.12745609,1011.325472,46.71787046,1.924223059,1.654463928,2.588334567,98.7329225,23.03206393
TS00004430,PHOTO_002,LOT250001A,W002,2024.1.1 17:51,30.92576733,-11.19354478,23.1259016,1005.32393,46.92111854,1.966609908,1.65125696,2.555794585,98.73671558,23.0308131
TS00004431,PHOTO_002,LOT250001A,W002,2024.1.1 17:52,30.94739217,-12.67173762,23.13098113,1007.294878,46.50737394,2.057039523,1.757838475,2.5144435,98.64660427,23.02837919
TS00004432,PHOTO_002,LOT250001A,W002,2024.1.1 17:53,30.95720067,-12.87639863,23.1298623,1010.833805,47.48393844,2.115755776,1.703695654,2.686598228,98.61927895,23.02769321
TS00004433,PHOTO_002,LOT250001A,W002,2024.1.1 17:54,30.80316291,-8.732922644,23.13535534,1008.978669,47.01808801,2.073626403,1.743190295,2.592473057,98.58942737,23.02781844
TS00004434,PHOTO_002,LOT250001A,W002,2024.1.1 17:54,30.07811317,-9.48036512,23.13422549,1008.007718,46.99626443,2.118282077,1.722326926,2.654788864,98.49417156,23.02515249
TS00004435,PHOTO_002,LOT250001A,W002,2024.1.1 17:55,30.12349721,-9.066278968,23.13672868,1008.704687,45.92873255,2.051931149,1.755554449,2.778193435,98.46028889,23.02471992
TS00004436,PHOTO_002,LOT250001A,W002,2024.1.1 17:56,30.21091895,-6.834883898,23.13968855,1008.487962,47.31840842,2.090726592,1.774267026,2.858080765,98.43388054,23.0223941
TS00004437,PHOTO_002,LOT250001A,W002,2024.1.1 17:57,29.93594905,-5.812785602,23.13893762,1004.222549,44.84892519,2.082948883,1.897642244,2.927421718,98.41906402,23.02115005
TS00004438,PHOTO_002,LOT250001A,W002,2024.1.1 17:57,30.64688477,-7.735797509,23.14165953,1007.128424,46.95837053,1.98771023,1.871400123,2.965297763,98.29101258,23.02011519
TS00004439,PHOTO_002,LOT250001A,W002,2024.1.1 17:58,30.20033652,-7.657728511,23.13994999,1012.042883,46.92968125,1.985110693,1.891249165,3.119397448,98.13608156,23.01845657
TS00004440,PHOTO_002,LOT250001A,W002,2024.1.1 17:59,30.32937661,-6.286720429,23.14534983,1006.365895,46.01540727,1.966003616,1.903523469,3.096949074,98.27945845,23.01712765
TS00004441,PHOTO_002,LOT250001A,W002,2024.1.1 18:00,30.36303947,-9.035403355,23.14863548,1007.243674,46.93931663,1.804691979,2.059212003,3.206241902,98.25249317,23.01504165
TS00004442,PHOTO_002,LOT250001A,W002,2024.1.1 18:00,30.65973544,-6.702205396,23.15161379,1006.723126,46.03379506,1.877663562,2.042031988,3.252237374,98.17934578,23.01338142
TS00004443,PHOTO_002,LOT250001A,W002,2024.1.1 18:01,30.38375277,-6.319001493,23.14704065,1007.909828,46.00096637,1.791773225,2.115031972,3.203269711,98.14893035,23.01199156
TS00004444,PHOTO_002,LOT250001A,W002,2024.1.1 18:02,29.94024074,-6.306635115,23.14916808,1006.732055,46.05527586,1.746894863,2.161877069,3.310225471,98.076707,23.010641
TS00004445,PHOTO_002,LOT250001A,W002,2024.1.1 18:03,30.79078097,-10.47807807,23.14466747,1009.481362,47.64819405,1.659884634,2.16245066,3.470650339,98.10284521,23.00925443
TS00004446,PHOTO_002,LOT250001A,W002,2024.1.1 18:03,30.56388674,-9.020712561,23.1517743,1008.844401,46.42469433,1.57198275,2.232305618,3.379290954,98.09715508,23.00834036
TS00004447,PHOTO_002,LOT250001A,W002,2024.1.1 18:04,30.82504598,-9.554039122,23.15076393,1010.383339,45.91805849,1.5973313,2.22458095,3.404422314,98.03793657,23.00631033
TS00004448,PHOTO_002,LOT250001A,W002,2024.1.1 18:05,31.4982965,-8.488198069,23.14858833,1005.931965,44.82707994,1.544223913,2.237589166,3.473417022,98.14441557,23.00494771
TS00004449,PHOTO_002,LOT250001A,W002,2024.1.1 18:06,31.99793345,-8.351832147,23.15227703,1007.829532,45.33682036,1.522030518,2.320250896,3.460865584,97.93066932,23.00321033
TS00004450,PHOTO_002,LOT250001A,W002,2024.1.1 18:06,31.75784216,-7.285630994,23.1494417,1008.248053,44.63770658,1.537942034,2.291560821,3.456372122,98.0103671,23.00101282
TS00004451,PHOTO_002,LOT250001A,W002,2024.1.1 18:07,32.12353321,-10.74244822,23.14908395,1010.094032,45.49326651,1.522861916,2.315555385,3.47583583,97.94128235,23.00000863
TS00004452,PHOTO_002,LOT250001A,W002,2024.1.1 18:08,32.93155244,-11.21566214,23.15090133,1007.124635,44.95869915,1.562950947,2.308634132,3.567657834,98.04621131,22.99849485
TS00004453,PHOTO_002,LOT250001A,W002,2024.1.1 18:09,32.59368105,-9.202542955,23.14767596,1011.559429,44.07462053,1.525682681,2.304454914,3.477460646,97.9297826,22.99724044
TS00004454,PHOTO_002,LOT250001A,W002,2024.1.1 18:09,33.77692235,-10.91710609,23.15159945,1012.408361,44.67391212,1.525965249,2.220605849,3.398484491,97.95315708,22.99476029
TS00004455,PHOTO_002,LOT250001A,W002,2024.1.1 18:10,33.18971121,-9.86187849,23.14709949,1007.151155,43.99296974,1.575656906,2.225146382,3.362566013,98.00345241,22.99271313
TS00004456,PHOTO_002,LOT250001A,W002,2024.1.1 18:11,32.4712654,-11.68822834,23.14666872,1008.585698,44.47269574,1.636134325,2.20239778,3.514848744,98.06778835,22.99226641
TS00004457,PHOTO_002,LOT250001A,W002,2024.1.1 18:12,33.67043086,-14.16272591,23.14640935,1008.680646,43.7483045,1.702741908,2.151391216,3.353317595,98.04806247,22.99080786
TS00004458,PHOTO_002,LOT250001A,W002,2024.1.1 18:12,33.69348984,-14.6727121,23.14911068,1016.796587,44.164934,1.681382015,2.149067355,3.34044092,98.07565043,22.98900315
TS00004459,PHOTO_002,LOT250001A,W002,2024.1.1 18:13,34.20455695,-15.18043792,23.14562477,1009.353052,44.48677457,1.781418973,2.128311891,3.229344536,98.12647116,22.98757952
TS00004460,PHOTO_002,LOT250001A,W002,2024.1.1 18:14,34.07892665,-11.96998727,23.14333338,1014.840544,43.89651521,1.88588622,2.087285879,3.228938944,98.15723206,22.98648983
TS00004461,PHOTO_002,LOT250001A,W002,2024.1.1 18:15,33.84673064,-11.21710477,23.14389429,1007.704524,43.58989654,1.885498832,1.989823857,3.22747498,98.28047984,22.98431975
TS00004462,PHOTO_002,LOT250001A,W002,2024.1.1 18:15,33.47485521,-10.18902181,23.14402399,1008.626977,43.84711775,1.972456458,1.961828636,3.061077498,98.27977485,22.98292378
TS00004463,PHOTO_002,LOT250001A,W002,2024.1.1 18:16,33.91244415,-11.58851155,23.1406157,1009.619391,44.04921536,2.006020723,1.920664207,3.054324599,98.27088152,22.98163329
TS00004464,PHOTO_002,LOT250001A,W002,2024.1.1 18:17,33.65584528,-10.92876171,23.1394721,1009.46068,42.87775278,2.059829791,1.882440533,2.898317426,98.43548164,22.9795327
TS00004465,PHOTO_002,LOT250001A,W002,2024.1.1 18:18,33.73236512,-13.29707548,23.1447053,1011.147758,43.61536721,2.038599188,1.797320372,3.007452649,98.40023812,22.97863509
TS00004466,PHOTO_002,LOT250001A,W002,2024.1.1 18:18,34.13754439,-13.85594407,23.13737952,1010.291148,44.1724905,2.061154905,1.842485374,2.858918299,98.37333466,22.9772686
TS00004467,PHOTO_002,LOT250001A,W002,2024.1.1 18:19,34.47761591,-10.48823676,23.13698458,1010.262695,43.65553833,2.098242567,1.785090507,2.766470662,98.48143043,22.97673084
TS00004468,PHOTO_002,LOT250001A,W002,2024.1.1 18:20,33.84652446,-10.73545037,23.13533973,1015.456924,43.28203913,2.053441365,1.761277523,2.717192896,98.54248101,22.97439887
TS00004469,PHOTO_002,LOT250001A,W002,2024.1.1 18:21,33.06267326,-10.76588442,23.13359008,1015.871033,43.5741884,2.08248273,1.750786847,2.655786096,98.52828538,22.97330867
TS00004470,PHOTO_002,LOT250001A,W002,2024.1.1 18:21,33.54693528,-9.888246174,23.13395075,1015.436071,43.4119449,2.079034415,1.719717576,2.612570428,98.55644618,22.97235514
TS00004471,PHOTO_002,LOT250001A,W002,2024.1.1 18:22,33.6542231,-9.515221776,23.13279799,1014.62395,43.55004763,2.096244167,1.669180597,2.473116746,98.65883145,22.970192
TS00004472,PHOTO_002,LOT250001A,W002,2024.1.1 18:23,32.71959419,-7.604971315,23.12840359,1013.79614,41.84847471,2.017445677,1.699524316,2.556948373,98.68056286,22.97004252
TS00004473,PHOTO_002,LOT250001A,W002,2024.1.1 18:24,32.68264224,-7.13047064,23.12457837,1012.570609,42.10335182,1.979504893,1.665151443,2.528117823,98.81483323,22.96901074
TS00004474,PHOTO_002,LOT250001A,W002,2024.1.1 18:24,32.50325505,-7.821697972,23.12755999,1011.677142,43.61866809,1.945371641,1.745150218,2.540141496,98.81809948,22.96691996
TS00004475,PHOTO_002,LOT250001A,W002,2024.1.1 18:25,31.93670714,-6.967939934,23.12270618,1015.211697,42.10077904,1.827274667,1.752218492,2.477785462,98.78667323,22.96550293
TS00004476,PHOTO_002,LOT250001A,W002,2024.1.1 18:26,32.25931217,-7.107585828,23.12417132,1011.611009,43.24092318,1.79504752,1.786652294,2.461448184,98.8748503,22.96545822
TS00004477,PHOTO_002,LOT250001A,W002,2024.1.1 18:27,31.70095427,-8.264703615,23.11396354,1012.297257,42.79271675,1.816547983,1.859784458,2.503553902,98.94861303,22.96394938
TS00004478,PHOTO_002,LOT250001A,W002,2024.1.1 18:27,31.6704332,-6.192133415,23.11652199,1017.896815,42.41805705,1.687188968,1.850093029,2.435090014,98.84385006,22.96253543
TS00004479,PHOTO_002,LOT250001A,W002,2024.1.1 18:28,30.90875402,-9.238573054,23.11757961,1019.993539,43.24521535,1.672744884,1.899731207,2.542282916,98.88701443,22.96218776
TS00004480,PHOTO_002,LOT250001A,W002,2024.1.1 18:29,30.86150933,-5.45609765,23.11058418,1016.446875,43.18345378,1.623548005,1.953728859,2.468755697,98.95831888,22.96115275
TS00004481,PHOTO_002,LOT250001A,W002,2024.1.1 18:30,31.11338204,-8.79178441,23.10832754,1018.445277,44.36409256,1.51295149,1.944800233,2.651532435,98.97730836,22.95938102
TS00004482,PHOTO_002,LOT250001A,W002,2024.1.1 18:30,30.48177253,-6.608230048,23.10679936,1015.273243,42.76556031,1.537866263,2.03894843,2.669729184,98.98534851,22.95877034
TS00004483,PHOTO_002,LOT250001A,W002,2024.1.1 18:31,31.14975905,-8.414561389,23.10246509,1012.745113,44.05441197,1.513827476,2.018131251,2.634978711,98.98051849,22.958072
TS00004484,PHOTO_002,LOT250001A,W002,2024.1.1 18:32,30.15148967,-6.496896953,23.10028,1017.813358,43.45884039,1.510490745,2.118631503,2.765143503,98.98345026,22.95697726
TS00004485,PHOTO_002,LOT250001A,W002,2024.1.1 18:33,30.28021979,-7.623836856,23.09749974,1017.89149,42.91473102,1.479742215,2.201991247,2.792686065,99.01822627,22.95548923
TS00004486,PHOTO_002,LOT250001A,W002,2024.1.1 18:33,30.4709233,-10.27081359,23.09414421,1016.824015,43.86151389,1.48117546,2.225550031,2.795040991,99.0505413,22.95498054
TS00004487,PHOTO_002,LOT250001A,W002,2024.1.1 18:34,29.46807921,-7.605594797,23.09503564,1016.206274,43.79841662,1.522827696,2.224860489,2.805165535,98.96024394,22.95407952
TS00004488,PHOTO_002,LOT250001A,W002,2024.1.1 18:35,29.29962302,-9.504909666,23.09063695,1019.375478,43.56356872,1.565912177,2.268525904,2.984426524,99.09236035,22.95435873
TS00004489,PHOTO_002,LOT250001A,W002,2024.1.1 18:36,29.39368402,-7.751228936,23.08731371,1014.65333,43.790683,1.644322337,2.253067268,2.991681167,99.0504481,22.952919
TS00004490,PHOTO_002,LOT250001A,W002,2024.1.1 18:36,30.54045914,-9.528708072,23.08549093,1015.320521,43.3669598,1.709993222,2.2962362,3.148439136,98.99683379,22.95305217
TS00004491,PHOTO_002,LOT250001A,W002,2024.1.1 18:37,29.87714371,-9.406868522,23.08037299,1014.861267,43.32895722,1.749192837,2.387909609,3.155210184,98.93563266,22.95336313
TS00004492,PHOTO_002,LOT250001A,W002,2024.1.1 18:38,31.21362561,-11.90565683,23.0763507,1017.709459,44.38401171,1.788205586,2.351680542,3.177910511,98.97545494,22.9526992
TS00004493,PHOTO_002,LOT250001A,W002,2024.1.1 18:39,30.08564511,-11.81104933,23.07366374,1014.881427,43.902129,1.788706948,2.286895619,3.357805334,98.82776778,22.95065213
TS00004494,PHOTO_002,LOT250001A,W002,2024.1.1 18:39,30.53279404,-12.04992945,23.07181789,1015.983064,44.10039162,1.862340081,2.272106282,3.34753432,98.76482331,22.95056481
