PNO,EQUIPMENT_ID,LOT_NO,TIMESTAMP,HEAD_PRESSURE,RETAINER_PRESSURE,PLATEN_ROTATION,HEAD_ROTATION,SLURRY_FLOW_RATE,SLURRY_TEMP,PAD_TEMP,REMOVAL_RATE,MOTOR_CURRENT,CONDITIONER_PRESSURE,ENDPOINT_SIGNAL
TS00005399,CMP_002,LOT250001A,2024.1.2 5:58,4.728502044,3.37885473,90.51023814,72.61423677,187.3268896,22.94761366,65.23591208,17861.93333,17.05932502,6.859045989,-1952.569406
TS00005400,CMP_002,LOT250001A,2024.1.2 5:59,4.763440195,3.399406613,83.9952236,71.6170721,189.5728115,23.02370924,56.1233584,-10209.79093,16.89453444,6.794991443,315.1319082
TS00005401,CMP_002,LOT250001A,2024.1.2 6:00,4.789173937,3.392873409,87.33865101,71.98144338,183.3723619,23.03143653,41.19730786,6227.603199,16.81862693,7.06170584,4121.460047
TS00005402,CMP_002,LOT250001A,2024.1.2 6:00,4.840252283,3.395153729,97.27781402,68.37957224,148.9033413,22.99037343,50.12487309,-3594.361549,18.37040969,7.039723804,67.89314626
TS00005403,CMP_002,LOT250001A,2024.1.2 6:01,4.866406765,3.393417493,92.50651568,68.76879366,216.6463948,23.06739593,71.97799634,7199.871778,17.8230808,7.07367079,2263.012898
TS00005404,CMP_002,LOT250001A,2024.1.2 6:02,4.906362539,3.378747866,85.18106876,65.7686403,215.342722,22.98475945,41.61084264,7236.946774,17.07931611,7.041910188,-206.3420388
TS00005405,CMP_002,LOT250001A,2024.1.2 6:03,4.969627884,3.356694159,101.0105243,74.87064351,175.0011507,22.98091862,35.4769629,-6922.843098,16.66511232,7.152056638,-1330.535604
TS00005406,CMP_002,LOT250001A,2024.1.2 6:03,4.996442491,3.341458995,64.44161622,75.78310902,218.3598711,23.02686862,34.37388075,-6043.966376,16.73709309,7.188410927,-758.2192548
TS00005407,CMP_002,LOT250001A,2024.1.2 6:04,4.985870413,3.308367839,109.2019786,66.82266852,209.8196364,22.98452235,45.38901575,8103.340056,16.67167134,7.228174743,4790.072442
TS00005408,CMP_002,LOT250001A,2024.1.2 6:05,5.043599959,3.297699704,72.19820197,81.05333671,161.1103831,22.99219827,35.95265072,3238.147756,16.15927701,7.323095334,1955.090693
TS00005409,CMP_002,LOT250001A,2024.1.2 6:06,5.065469326,3.260571695,83.54660849,68.81829976,174.3525335,22.85826966,68.057302,822.6471778,15.16720591,7.348385981,5719.227595
TS00005410,CMP_002,LOT250001A,2024.1.2 6:06,5.054224166,3.237998193,89.9490926,80.08368291,234.0301639,22.98098221,50.51996982,9610.833708,16.38357539,7.306990738,3453.840014
TS00005411,CMP_002,LOT250001A,2024.1.2 6:07,5.09759862,3.19684081,89.41304582,65.59266811,208.5483333,22.88416846,59.51901372,10357.39606,15.14772494,7.339616442,6700.297394
TS00005412,CMP_002,LOT250001A,2024.1.2 6:08,5.117755154,3.165571651,101.4383503,56.10223356,181.2155118,22.90939286,44.18906918,-2249.843677,15.89548909,7.365387086,4322.94271
TS00005413,CMP_002,LOT250001A,2024.1.2 6:09,5.082569846,3.13361148,81.26710487,70.98030041,170.8034219,22.89812212,33.98580794,-5470.926031,14.4942545,7.542939831,4134.301543
TS00005414,CMP_002,LOT250001A,2024.1.2 6:09,5.085645476,3.114458944,94.89735445,69.30059203,179.0995459,22.90674816,31.83119694,-9569.584423,13.94462699,7.545076516,1482.257252
TS00005415,CMP_002,LOT250001A,2024.1.2 6:10,5.109951097,3.078186363,86.92301145,67.20963939,178.8919192,22.92497083,36.50471675,3380.998652,14.65491357,7.441676631,10858.8816
TS00005416,CMP_002,LOT250001A,2024.1.2 6:11,5.089389385,3.062446216,96.04157974,62.14118786,164.2563639,22.92117863,51.40892235,-11191.39147,13.76649861,7.395014454,2157.19296
TS00005417,CMP_002,LOT250001A,2024.1.2 6:12,5.07972026,3.035901887,92.79555666,65.28106191,134.6270751,22.9713671,53.29692499,4025.249993,13.46201959,7.505415576,-4112.848037
TS00005418,CMP_002,LOT250001A,2024.1.2 6:12,5.058407216,3.009942915,94.69242333,61.4766534,218.2585408,22.9414904,54.09856613,15187.2335,12.49776843,7.502100286,2600.517939
TS00005419,CMP_002,LOT250001A,2024.1.2 6:13,5.037014412,3.006366812,88.5490222,62.06229691,210.3886619,22.82711024,28.78069499,-530.4950543,13.49401765,7.5119032,-1160.619129
TS00005420,CMP_002,LOT250001A,2024.1.2 6:14,4.98546705,2.995387683,89.19712536,68.64130051,140.4156471,22.91770502,46.40762565,-2375.133384,12.72863709,7.525027076,4828.167702
TS00005421,CMP_002,LOT250001A,2024.1.2 6:15,4.992045341,3.000203416,97.3832903,63.70685431,180.2725601,22.92042126,33.85136397,22946.00479,12.73132527,7.498113456,3946.548575
TS00005422,CMP_002,LOT250001A,2024.1.2 6:15,4.962069952,2.995319885,104.1229867,65.72650575,146.9983245,22.87864918,50.71769655,18043.36893,12.73029401,7.403055336,1187.828382
TS00005423,CMP_002,LOT250001A,2024.1.2 6:16,4.906996505,3.015344547,88.84007917,59.66201216,164.4880644,22.88221232,51.37012442,-4722.353795,13.36130727,7.452855394,-906.6566889
TS00005424,CMP_002,LOT250001A,2024.1.2 6:17,4.873954812,3.02125224,86.23347157,58.31442196,160.7103553,22.88457104,31.26201838,4289.869788,12.29676119,7.456231466,2192.418864
TS00005425,CMP_002,LOT250001A,2024.1.2 6:18,4.814633358,3.037131025,101.1148689,52.51831988,157.4306648,22.90271429,56.63788618,6161.84907,13.25545881,7.349056535,-172.9128937
TS00005426,CMP_002,LOT250001A,2024.1.2 6:18,4.807713821,3.062513997,94.67496107,56.97491143,230.0884125,22.77480939,72.76815732,4886.604227,14.17395383,7.368551214,4113.411978
TS00005427,CMP_002,LOT250001A,2024.1.2 6:19,4.770980892,3.088226391,103.2852486,37.5807609,157.0559207,22.8300577,54.38918362,20971.66783,13.07702817,7.291072959,3418.835673
TS00005428,CMP_002,LOT250001A,2024.1.2 6:20,4.724460169,3.109081308,85.86317488,54.60593482,146.805438,22.90607274,42.07497714,3672.560947,14.19574638,7.380850175,10561.04146
TS00005429,CMP_002,LOT250001A,2024.1.2 6:21,4.706427935,3.133569399,77.02848325,57.46555183,149.4576382,22.88954506,39.87809045,5148.723846,14.00312636,7.17453548,421.6787355
TS00005430,CMP_002,LOT250001A,2024.1.2 6:21,4.650462739,3.158069289,89.35579079,61.26547438,205.3787793,22.84900037,40.80623687,9640.272217,14.4449152,7.256371392,852.0924465
TS00005431,CMP_002,LOT250001A,2024.1.2 6:22,4.632133513,3.195883701,86.84703907,55.67200945,126.6201513,22.82073386,33.81619026,14631.64011,15.99309136,7.070967859,1304.771279
TS00005432,CMP_002,LOT250001A,2024.1.2 6:23,4.579340903,3.22758362,93.50988086,59.41777657,155.7346231,22.86377343,45.59632736,12082.08252,14.32257542,7.198724255,1444.146534
TS00005433,CMP_002,LOT250001A,2024.1.2 6:24,4.568492745,3.262445744,87.67981838,43.11243496,224.6743369,22.8638058,28.52206439,8076.745215,16.07741219,7.005589163,4867.494415
TS00005434,CMP_002,LOT250001A,2024.1.2 6:24,4.544086308,3.288727219,101.1732363,56.64019166,191.3777278,22.74806671,19.11779265,-12905.86364,15.62122404,7.025188957,967.3803853
TS00005435,CMP_002,LOT250001A,2024.1.2 6:25,4.531931503,3.321684648,90.56177663,46.2669683,192.6376587,22.69240521,44.03540465,-2212.342651,15.85897211,6.887145081,7724.567219
TS00005436,CMP_002,LOT250001A,2024.1.2 6:26,4.509140141,3.337743457,94.59491493,49.36535078,253.5996487,22.71348063,41.25746266,10854.00077,15.74727616,6.854283712,3565.92363
TS00005437,CMP_002,LOT250001A,2024.1.2 6:27,4.503341736,3.361461152,94.28147801,56.0534752,199.6167437,22.86772442,33.74857425,5157.529523,17.07037377,6.920542409,374.0537246
TS00005438,CMP_002,LOT250001A,2024.1.2 6:27,4.512982689,3.385305229,94.2392372,65.64104337,173.315775,22.62010613,24.80868129,10911.68099,16.66717028,6.882039155,-380.0161069
TS00005439,CMP_002,LOT250001A,2024.1.2 6:28,4.494040518,3.392262255,91.60417995,60.13710687,188.0953869,22.66053532,43.27588756,21522.05527,16.71151138,6.799078301,4978.895632
TS00005440,CMP_002,LOT250001A,2024.1.2 6:29,4.481215168,3.397177443,96.4802468,58.23074217,164.0816309,22.5987344,27.51528509,-9116.089501,17.04127884,6.782533375,1954.298587
TS00005441,CMP_002,LOT250001A,2024.1.2 6:30,4.540926804,3.396388333,82.92130118,58.40286955,236.9439589,22.66074669,37.33000192,14038.89044,16.89782772,6.758351311,1908.081861
TS00005442,CMP_002,LOT250001A,2024.1.2 6:30,4.549273695,3.39373828,104.3524472,54.43188653,217.118572,22.579361,59.77947778,-634.6000354,15.77496395,6.635135224,97.13724988
TS00005443,CMP_002,LOT250001A,2024.1.2 6:31,4.527317682,3.385107624,87.45216291,56.04212931,233.7028254,22.61890739,46.02011115,12034.63261,16.60761852,6.565567615,1719.245637
TS00005444,CMP_002,LOT250001A,2024.1.2 6:32,4.579191644,3.374955264,76.14230154,62.83195026,235.9182653,22.51156686,21.38679257,2283.689918,17.31927758,6.604237325,-3.122153433
TS00005445,CMP_002,LOT250001A,2024.1.2 6:33,4.587091247,3.366337394,90.5619791,51.84707832,186.1460824,22.62457169,22.13423227,23983.13597,15.71406411,6.548975978,6008.031231
TS00005446,CMP_002,LOT250001A,2024.1.2 6:33,4.627616733,3.340090027,79.57836512,65.16362192,168.7926694,22.6393345,38.87683269,4033.312312,15.76025082,6.573927812,4082.082156
TS00005447,CMP_002,LOT250001A,2024.1.2 6:34,4.65988726,3.309458412,94.14024422,59.56855835,193.7168132,22.54346944,20.18114717,-3651.492978,15.91949567,6.562513188,1413.32415
TS00005448,CMP_002,LOT250001A,2024.1.2 6:35,4.686046517,3.301407116,108.9698689,68.05163643,166.8545698,22.54029766,12.30265534,6975.121317,15.47260695,6.485770618,1374.573399
TS00005449,CMP_002,LOT250001A,2024.1.2 6:36,4.713636549,3.26372319,78.38761142,69.65194761,195.4705746,22.5232249,42.35947852,6039.68983,15.6013027,6.544061802,2223.380821
TS00005450,CMP_002,LOT250001A,2024.1.2 6:36,4.752041914,3.222845233,88.95162853,53.53939581,221.7736261,22.52475091,39.48007428,14205.90429,14.65702288,6.534925936,1932.590754
TS00005451,CMP_002,LOT250001A,2024.1.2 6:37,4.786257121,3.197348906,67.44494411,61.27788312,179.9558106,22.49809152,40.70489796,7330.527986,14.76728729,6.536165879,-920.8085379
TS00005452,CMP_002,LOT250001A,2024.1.2 6:38,4.825122637,3.169378425,88.9111471,60.2774893,186.689133,22.52270047,38.13489129,27625.71304,14.65833435,6.481829399,-3753.110915
TS00005453,CMP_002,LOT250001A,2024.1.2 6:39,4.873599292,3.148424154,74.88952967,54.89759154,176.6627632,22.5302567,33.88817652,1785.696623,14.77133026,6.547852483,-446.2436832
TS00005454,CMP_002,LOT250001A,2024.1.2 6:39,4.899700966,3.102553225,76.87784067,60.62371588,201.0444252,22.41224228,26.43253767,1927.425413,14.83889263,6.545853271,1557.425177
TS00005455,CMP_002,LOT250001A,2024.1.2 6:40,4.954756883,3.088299194,71.50023623,83.56903383,154.6983216,22.42186696,40.29351465,-3092.509766,13.6675012,6.567120989,-275.8689251
TS00005456,CMP_002,LOT250001A,2024.1.2 6:41,4.998644268,3.066975562,89.23134232,72.53278733,106.9713572,22.46686374,52.19449592,3824.240434,14.71862258,6.638386166,4388.915791
TS00005457,CMP_002,LOT250001A,2024.1.2 6:42,4.996663333,3.034424675,91.39179805,81.55725736,185.55366,22.33522589,27.57271603,5297.500632,13.27162326,6.594224747,1235.437455
TS00005458,CMP_002,LOT250001A,2024.1.2 6:42,5.03474504,3.020133613,80.97605923,75.20948645,200.1062852,22.29239232,21.10635028,5816.207948,13.71531204,6.574574383,7534.463124
TS00005459,CMP_002,LOT250001A,2024.1.2 6:43,5.060793654,3.003570841,71.53819621,65.72858062,183.4208264,22.38697085,19.51835372,3690.74234,14.25679161,6.57999296,219.0999048
TS00005460,CMP_002,LOT250001A,2024.1.2 6:44,5.07852815,3.001241565,95.53696241,68.5575529,150.9113646,22.38532177,22.54090739,-3067.246757,13.10820836,6.725740875,2314.728325
TS00005461,CMP_002,LOT250001A,2024.1.2 6:45,5.086456284,2.99978046,71.6180462,75.23812751,136.6837893,22.30937649,35.19256587,-5776.439978,12.17588403,6.723972758,1014.316431
TS00005462,CMP_002,LOT250001A,2024.1.2 6:45,5.105826411,3.006420232,57.0054371,74.68597592,186.6903258,22.30169849,6.923851583,-705.2797982,13.07916563,6.828980392,3188.072305
TS00005463,CMP_002,LOT250001A,2024.1.2 6:46,5.106641753,3.016329798,82.73841904,68.54362752,177.6866699,22.27792811,37.72612081,14464.98195,12.73090123,6.685632745,5053.532439
TS00005464,CMP_002,LOT250001A,2024.1.2 6:47,5.080843082,3.017310119,66.66256699,62.86308986,171.6648613,22.25807979,40.05878181,16617.6022,13.05332774,6.876164394,3668.563825
TS00005465,CMP_002,LOT250001A,2024.1.2 6:48,5.107723516,3.026392651,87.18095551,93.79033689,232.4475952,22.32178515,10.65000582,2276.812086,14.57295214,6.86259819,-4261.12694
TS00005466,CMP_002,LOT250001A,2024.1.2 6:48,5.098626317,3.058451175,73.09845309,71.99814882,151.9607423,22.21397983,20.39153676,-6375.618361,12.85212838,6.904106718,3318.683132
TS00005467,CMP_002,LOT250001A,2024.1.2 6:49,5.059998824,3.084204175,82.59385315,70.89948491,236.3711121,22.24584702,33.03248035,2219.229307,14.00470959,6.930364348,-1225.212356
TS00005468,CMP_002,LOT250001A,2024.1.2 6:50,5.053867445,3.110698406,90.25193667,73.72139305,186.8953749,22.20021248,30.30929436,23935.51994,13.56538623,7.06068393,867.1097853
TS00005469,CMP_002,LOT250001A,2024.1.2 6:51,5.041403908,3.136236562,63.86314083,71.38345464,133.663234,22.15932215,38.24133384,12993.781,14.19737125,7.093343426,3854.245162
TS00005470,CMP_002,LOT250001A,2024.1.2 6:51,5.002224424,3.16946162,70.04286383,73.5927991,186.0106097,22.26246722,30.30698979,8494.336337,15.13403647,7.051952519,-1582.179588
TS00005471,CMP_002,LOT250001A,2024.1.2 6:52,4.992430246,3.209092669,74.73272411,80.84491476,222.6016611,22.18011611,47.19302049,12594.40622,15.19089837,7.162754569,5236.942323
TS00005472,CMP_002,LOT250001A,2024.1.2 6:53,4.97998419,3.233577298,90.68968158,71.54492674,184.9828784,22.20296848,28.19707673,18352.01685,15.17784957,7.233879662,702.2116333
TS00005473,CMP_002,LOT250001A,2024.1.2 6:54,4.898647575,3.259563188,68.59330031,64.56910663,153.4215626,22.10588421,20.31011661,-8605.037105,15.22815379,7.249777363,8269.83447
TS00005474,CMP_002,LOT250001A,2024.1.2 6:54,4.853891297,3.287796913,69.13381603,70.58212431,194.0112113,22.13224709,19.42055262,-1020.66071,16.09762791,7.336433704,1959.175161
TS00005475,CMP_002,LOT250001A,2024.1.2 6:55,4.842157249,3.316537936,79.80113847,68.19193454,174.0191375,22.19553084,41.102569,-2412.149682,17.20018253,7.304210068,6866.816758
TS00005476,CMP_002,LOT250001A,2024.1.2 6:56,4.810823438,3.351241796,69.22771274,79.76980745,214.754432,22.27581018,32.74700157,8721.143971,15.8734024,7.240835507,5343.037674
TS00005477,CMP_002,LOT250001A,2024.1.2 6:57,4.758937034,3.360703595,76.54499154,77.59455393,222.9363032,22.03670488,40.12995927,4426.04226,17.76503232,7.394592499,-82.52671629
TS00005478,CMP_002,LOT250001A,2024.1.2 6:57,4.747191944,3.378082539,59.56347878,70.18482703,167.2585351,22.11488908,40.03554061,10363.37493,17.50171152,7.422571576,-2151.930499
TS00005479,CMP_002,LOT250001A,2024.1.2 6:58,4.669483547,3.387317422,97.32042692,60.67011992,176.4907972,22.13535741,8.611070374,-2292.498409,17.72372505,7.453712665,2097.904435
TS00005480,CMP_002,LOT250001A,2024.1.2 6:59,4.665867677,3.404131568,61.83707609,60.33147264,218.6338034,22.07411749,19.35753875,16473.16977,17.16043611,7.514226268,14.43997643
TS00005481,CMP_002,LOT250001A,2024.1.2 7:00,4.614576512,3.411759024,72.2719078,67.56892483,168.0514504,22.1379676,20.99787611,2039.105868,17.70267787,7.377905095,6508.254641
TS00005482,CMP_002,LOT250001A,2024.1.2 7:00,4.620426537,3.400241346,75.37742478,68.89761293,158.9219453,22.04312308,23.67651573,9658.546098,16.37007791,7.476034216,1036.525622
TS00005483,CMP_002,LOT250001A,2024.1.2 7:01,4.598733757,3.390707941,95.07861082,63.60507982,153.3696144,22.08552842,28.66542862,14649.96234,16.50128669,7.44992446,885.0457255
TS00005484,CMP_002,LOT250001A,2024.1.2 7:02,4.535201774,3.378422002,62.98847539,62.17820073,196.5030162,22.04352539,45.95578409,13832.37757,17.24150134,7.439351761,-2391.278062
TS00005485,CMP_002,LOT250001A,2024.1.2 7:03,4.520308527,3.347497558,96.3937621,60.70376075,192.3947331,22.12281821,48.61931603,6277.318674,16.79554102,7.495398414,3065.07311
TS00005486,CMP_002,LOT250001A,2024.1.2 7:03,4.527576863,3.345892261,84.48159827,63.59880293,159.8433642,22.02067851,31.00893319,10853.25776,16.32518601,7.528935272,-1703.568545
TS00005487,CMP_002,LOT250001A,2024.1.2 7:04,4.499506865,3.318362049,81.46582082,47.76080185,177.9262568,22.02999278,31.80818197,20070.14919,14.67400517,7.499338911,3158.572607
TS00005488,CMP_002,LOT250001A,2024.1.2 7:05,4.499910813,3.293368152,67.86397686,55.24160621,221.2526117,22.08840714,26.67135293,7786.406994,15.64669657,7.436064263,3583.996128
TS00005489,CMP_002,LOT250001A,2024.1.2 7:06,4.500972808,3.257534626,83.86594136,57.58064026,144.2204967,21.98370982,36.53210077,-4646.069366,14.91360172,7.445139946,-392.746284
TS00005490,CMP_002,LOT250001A,2024.1.2 7:06,4.476518727,3.228980152,71.39089388,68.65568912,113.3031215,22.03299712,38.22885355,8484.049859,15.60898952,7.476865836,4738.477925
TS00005491,CMP_002,LOT250001A,2024.1.2 7:07,4.514475479,3.19753385,91.78876001,55.08931067,184.3864195,21.93334502,45.82367727,2286.976517,14.88529888,7.438664959,1056.275382
TS00005492,CMP_002,LOT250001A,2024.1.2 7:08,4.518205968,3.174842845,69.93111176,60.86450119,166.8062446,21.96545648,46.08433858,-20810.97675,14.31015074,7.347417034,-2521.153159
TS00005493,CMP_002,LOT250001A,2024.1.2 7:09,4.53930478,3.135924042,79.05087831,60.61812459,148.7288465,22.03481498,9.243594052,7301.114652,15.9677123,7.311398734,6539.4447
TS00005494,CMP_002,LOT250001A,2024.1.2 7:09,4.590500507,3.121697862,75.1894762,66.98542554,190.0336597,21.96250674,35.41231724,3862.403852,14.71492369,7.220629319,-856.6693232
TS00005495,CMP_002,LOT250001A,2024.1.2 7:10,4.575788265,3.085028124,71.44352485,66.325872,196.6043486,21.98162773,54.23286772,14277.26829,14.45795278,7.246442831,3444.108487
TS00005496,CMP_002,LOT250001A,2024.1.2 7:11,4.635862502,3.050924548,89.32302823,57.50392881,106.6164045,22.03081015,32.75310178,-4768.493625,14.90711552,7.140205803,3208.285122
TS00005497,CMP_002,LOT250001A,2024.1.2 7:12,4.651289454,3.037425323,87.8676886,54.51868577,155.1538561,21.97498334,52.07322198,-12303.44736,13.86328108,7.287415761,3105.18469
TS00005498,CMP_002,LOT250001A,2024.1.2 7:12,4.685366232,3.017888644,95.21628884,53.06911866,246.488085,22.04336112,35.12077369,4463.183684,12.75541455,7.096739645,3058.563396
TS00005499,CMP_002,LOT250001A,2024.1.2 7:13,4.737248612,2.996622402,65.94791658,55.59889737,196.9802792,22.01176978,41.29618789,6602.035899,12.56514916,7.1491397,-963.7045936
TS00005500,CMP_002,LOT250001A,2024.1.2 7:14,4.767500799,3.012059158,95.01380183,54.25769082,202.4723894,22.02203088,25.95535715,3763.262807,13.60356497,7.137959467,7023.260275
TS00005501,CMP_002,LOT250001A,2024.1.2 7:15,4.808559195,3.004218855,110.0544891,60.54321542,220.1868284,22.06204828,26.80901731,3057.086837,11.76438743,7.01081007,4818.747451
TS00005502,CMP_002,LOT250001A,2024.1.2 7:15,4.85212274,3.005661576,81.1114943,59.72548712,188.3227845,22.01623787,49.10785341,-7812.202895,12.97795554,6.947945131,3374.381664
TS00005503,CMP_002,LOT250001A,2024.1.2 7:16,4.86963734,3.010781119,105.2048185,60.92922962,214.4223931,22.077929,51.38471308,1510.566608,11.79521234,6.84019108,-2052.07039
TS00005504,CMP_002,LOT250001A,2024.1.2 7:17,4.901253815,3.01350659,84.24220043,65.37706627,214.5792632,22.04778213,41.51895159,-560.4333845,13.27729306,6.835274441,-992.1259784
TS00005505,CMP_002,LOT250001A,2024.1.2 7:18,4.928248844,3.035294898,73.7628015,69.48415049,211.4394515,21.97777003,26.86738893,13673.43814,13.89440816,6.896135976,3910.000548
TS00005506,CMP_002,LOT250001A,2024.1.2 7:18,4.963954418,3.063629328,85.03384552,58.66979352,187.4748958,22.07081323,42.51517378,6760.810691,13.75343576,6.790567382,-4080.150636
TS00005507,CMP_002,LOT250001A,2024.1.2 7:19,5.049600548,3.076135629,99.1632852,65.28194473,203.7341735,22.02204968,57.46315218,206.9382037,14.38729511,6.733504013,2939.008443
TS00005508,CMP_002,LOT250001A,2024.1.2 7:20,5.049824167,3.094011284,80.87602809,56.42813472,181.8779005,21.99230763,63.67154103,20242.95141,15.27091517,6.759152634,-2079.787993
TS00005509,CMP_002,LOT250001A,2024.1.2 7:21,5.033032262,3.136833965,83.81415015,66.75229568,200.3548301,22.0296277,39.33049415,329.788823,14.29584295,6.692540974,-700.512653
TS00005510,CMP_002,LOT250001A,2024.1.2 7:21,5.051611246,3.167862562,96.29366227,66.50316368,164.8269938,22.0754695,23.57851193,8608.832649,16.37172154,6.617550808,-2340.624894
TS00005511,CMP_002,LOT250001A,2024.1.2 7:22,5.092544946,3.20081338,90.90845369,66.75158019,175.547128,22.047224,53.93839259,1370.997967,15.12760197,6.606304295,2619.220947
TS00005512,CMP_002,LOT250001A,2024.1.2 7:23,5.102895147,3.235658005,97.22046942,61.52971566,189.6752389,22.12067926,40.88983988,19357.9826,15.88236797,6.531225735,5217.822487
TS00005513,CMP_002,LOT250001A,2024.1.2 7:24,5.107641276,3.265629034,94.22376647,57.31627342,168.2465357,22.08943828,55.85463929,3918.203104,15.25139636,6.519534441,2900.331623
TS00005514,CMP_002,LOT250001A,2024.1.2 7:24,5.095583682,3.292350719,97.08593947,53.36511464,179.4108417,22.06728069,48.23630908,4213.747625,16.87956939,6.519244684,3217.220095
TS00005515,CMP_002,LOT250001A,2024.1.2 7:25,5.092804361,3.324730239,88.38212057,62.75424277,187.3085258,21.99628307,34.57511842,1647.753862,16.80059662,6.543581973,2335.138557
TS00005516,CMP_002,LOT250001A,2024.1.2 7:26,5.090235148,3.332307538,95.40747936,73.55980455,201.7031253,22.04551011,46.17530918,5005.330563,17.29708434,6.443787681,3867.178833
TS00005517,CMP_002,LOT250001A,2024.1.2 7:27,5.072736511,3.36483089,84.1695492,62.51466848,215.3577176,22.06542987,61.4625326,15026.3438,16.65073664,6.504798652,3208.678914
TS00005518,CMP_002,LOT250001A,2024.1.2 7:27,5.020008872,3.381960535,106.647403,70.27609622,170.1446111,22.10446056,44.24416318,11477.30403,16.02876251,6.480753612,-6348.877261
TS00005519,CMP_002,LOT250001A,2024.1.2 7:28,5.027706978,3.38277393,87.70552336,71.40395483,221.3227902,22.10970269,33.8726455,3284.86446,17.1783515,6.458896188,4505.177814
TS00005520,CMP_002,LOT250001A,2024.1.2 7:29,4.992593035,3.388520444,105.5862397,64.92955412,206.771643,22.09493673,27.46698398,20000.16049,15.95716479,6.492817042,4180.559023
TS00005521,CMP_002,LOT250001A,2024.1.2 7:30,4.978963747,3.395524347,92.17449555,75.89674292,191.3060362,22.101509,37.48864716,11697.41346,16.79828852,6.408401579,682.1598086
TS00005522,CMP_002,LOT250001A,2024.1.2 7:30,4.989304987,3.393568419,96.70582172,49.56175436,178.6749445,22.14094534,42.0398349,-1435.460457,17.09002494,6.503243253,-4160.250851
TS00005523,CMP_002,LOT250001A,2024.1.2 7:31,4.915949591,3.39473182,89.873227,61.02842761,181.9087064,22.07181407,56.99072102,-10879.85863,18.32844761,6.506872316,2484.444428
TS00005524,CMP_002,LOT250001A,2024.1.2 7:32,4.869904021,3.374514072,84.7611927,63.63662033,206.6648872,22.20972026,33.87173817,-1250.400041,16.97314222,6.572463911,2733.124096
TS00005525,CMP_002,LOT250001A,2024.1.2 7:33,4.851426993,3.356665308,77.53266341,64.85321577,206.973081,22.03315734,66.11965417,7008.554432,16.70175647,6.500753887,429.3380822
TS00005526,CMP_002,LOT250001A,2024.1.2 7:33,4.807240318,3.337751554,84.44675841,72.80893714,210.0484019,22.21921708,31.5626256,8822.003706,16.37639411,6.655991247,2310.099173
TS00005527,CMP_002,LOT250001A,2024.1.2 7:34,4.768701447,3.324268844,91.74117875,73.02034788,171.5054962,22.15546717,75.70088622,16416.31019,15.37031596,6.72675917,4966.309304
TS00005528,CMP_002,LOT250001A,2024.1.2 7:35,4.734495793,3.29087636,97.0399388,74.13818426,187.7023677,22.21947306,68.52436767,-8145.197729,15.9594765,6.713093492,8945.706839
TS00005529,CMP_002,LOT250001A,2024.1.2 7:36,4.720410788,3.260727893,104.9266656,75.825375,212.6414763,22.19948003,49.58748255,-1615.17825,15.67976359,6.784062757,2197.73337
TS00005530,CMP_002,LOT250001A,2024.1.2 7:36,4.638510571,3.23062686,90.22825701,66.26136776,155.3539895,22.21084819,28.17656807,-9022.777434,14.73170383,6.775789527,2764.110376
TS00005531,CMP_002,LOT250001A,2024.1.2 7:37,4.630768905,3.207752362,85.69095752,64.8121253,166.6307156,22.2338201,47.31912508,-10655.54917,14.28795263,6.767760447,-702.268325
TS00005532,CMP_002,LOT250001A,2024.1.2 7:38,4.580740151,3.164218077,79.870617,75.34378006,179.0944105,22.25941103,43.35727686,-3565.096881,14.39818866,6.891012945,272.9269993
TS00005533,CMP_002,LOT250001A,2024.1.2 7:39,4.577178717,3.146089651,98.8489067,68.90343234,208.2576138,22.21564506,32.7028691,6362.019794,14.4209258,6.971352302,1378.12971
TS00005534,CMP_002,LOT250001A,2024.1.2 7:39,4.532921325,3.110464878,107.595012,62.94501219,211.5133067,22.29721925,51.4611844,10395.07876,13.81748649,6.918075214,5329.571427
TS00005535,CMP_002,LOT250001A,2024.1.2 7:40,4.522291382,3.081480433,106.1065819,79.20081725,179.9540752,22.20489963,38.03997385,-6814.506477,13.19390423,7.008133896,4264.295339
TS00005536,CMP_002,LOT250001A,2024.1.2 7:41,4.510256696,3.073584047,100.1894974,81.83015893,144.3769713,22.27273822,39.27942784,-5432.970497,13.75934979,7.065861412,7607.158333
TS00005537,CMP_002,LOT250001A,2024.1.2 7:42,4.519951076,3.031862764,99.0905656,82.71449498,199.6118234,22.32890885,45.32891025,-15144.6892,13.70528611,7.266915326,-2639.416658
TS00005538,CMP_002,LOT250001A,2024.1.2 7:42,4.514368798,3.019676581,109.2659241,73.72389557,167.0118757,22.35117693,40.76926837,4793.916737,13.29076558,7.18053752,-2127.483964
TS00005539,CMP_002,LOT250001A,2024.1.2 7:43,4.481906221,3.002394109,95.16628567,76.24458183,151.8596125,22.33897717,72.48180369,-4670.994365,12.76009734,7.117610967,5162.527858
TS00005540,CMP_002,LOT250001A,2024.1.2 7:44,4.506137836,3.008177104,97.83553666,80.65309285,160.2284534,22.31096142,40.97204206,19283.85633,13.38152793,7.146878163,6215.31926
TS00005541,CMP_002,LOT250001A,2024.1.2 7:45,4.504039347,3.010135134,87.6700139,67.3670749,209.057278,22.39032689,52.52918856,6757.876693,12.88567763,7.330417568,1980.286064
