PNO,EQUIPMENT_ID,LOT_NO,TIMESTAMP,SUSCEPTOR_TEMP,CHAMBER_PRESSURE,PRECURSOR_FLOW_TEOS,PRECURSOR_FLOW_SILANE,PRECURSOR_FLOW_WF6,CARRIER_GAS_N2,CARRIER_GAS_H2,SHOWERHEAD_TEMP,LINER_TEMP,DEPOSITION_RATE,FILM_STRESS
TS00005450,CVD_002,LOT250001A,2024.1.2 6:36,380.5042629,1.776530259,216.6574925,59.18587991,21.19785221,9.277285828,2.068625186,241.5352648,103.1495552,2007.488222,96.61429759
TS00005451,CVD_002,LOT250001A,2024.1.2 6:37,320.9520211,1.793372266,-44.43819859,157.6577313,8.31860354,8.94274562,2.090119666,200.702828,123.3643643,2146.635158,-378.4680897
TS00005452,CVD_002,LOT250001A,2024.1.2 6:38,338.904922,1.799297706,231.8491046,132.7659491,11.37683431,10.15809524,2.057045072,322.9346323,132.6183063,-116.3732839,-851.0026472
TS00005453,CVD_002,LOT250001A,2024.1.2 6:39,526.9387658,1.81614383,64.72859376,45.91197798,8.572109001,10.8732146,2.004650607,168.396929,152.588214,2256.702646,-301.2975074
TS00005454,CVD_002,LOT250001A,2024.1.2 6:39,361.690937,1.762311259,97.88833055,114.9652997,16.93734097,7.832031414,1.907268605,169.7920895,169.5329619,1732.98221,30.29158088
TS00005455,CVD_002,LOT250001A,2024.1.2 6:40,708.0785221,1.777532615,39.09477662,426.0022265,1.412346001,8.630257777,2.173450507,140.2601808,123.4232371,1967.999958,-278.4657491
TS00005456,CVD_002,LOT250001A,2024.1.2 6:41,906.3606891,1.763697395,269.2437402,259.1264005,-14.8933948,10.49925962,2.414970173,182.3916205,187.0065523,4036.478826,495.0243543
TS00005457,CVD_002,LOT250001A,2024.1.2 6:42,386.580462,1.709260774,304.8048465,374.424976,10.58654112,7.07816697,2.055426273,191.9054476,123.9609943,1328.445243,-35.18730534
TS00005458,CVD_002,LOT250001A,2024.1.2 6:42,588.5621606,1.687064493,183.1692765,273.7415793,14.41824921,6.32943692,2.005696946,195.7351195,153.4795651,-550.182049,1009.486313
TS00005459,CVD_002,LOT250001A,2024.1.2 6:43,650.8335939,1.6452034,73.72244615,129.3089194,7.553912391,9.710553889,2.044007489,183.7424699,185.7189269,-1567.326383,-215.2962794
TS00005460,CVD_002,LOT250001A,2024.1.2 6:44,641.209228,1.62468187,382.1575829,158.413971,-4.837960304,10.21153584,2.165342088,143.9966484,131.1418504,2898.450249,128.1801226
TS00005461,CVD_002,LOT250001A,2024.1.2 6:45,539.5995544,1.592156249,91.50410272,242.2297661,-11.35012098,8.489498735,2.452734453,128.5845065,84.97742257,1345.517052,-94.43087808
TS00005462,CVD_002,LOT250001A,2024.1.2 6:45,703.7994051,1.566109144,-82.98007288,224.9969978,3.380630667,8.82048369,2.063033072,159.8939946,128.1657559,3958.782108,262.0673056
TS00005463,CVD_002,LOT250001A,2024.1.2 6:46,636.3348829,1.535189908,246.654144,129.9229342,-1.675380414,8.672805635,2.662054793,251.8358687,106.3825068,-3452.82533,567.4247148
TS00005464,CVD_002,LOT250001A,2024.1.2 6:47,204.135963,1.469941403,53.43471779,42.21689906,-5.797831274,8.645970823,2.790044682,265.7075959,115.8325098,2415.055124,331.4409545
TS00005465,CVD_002,LOT250001A,2024.1.2 6:48,728.763354,1.41427573,317.358852,470.2770674,12.34678091,11.12797176,2.391694441,180.6521479,182.9916078,58.9871977,-994.7873973
TS00005466,CVD_002,LOT250001A,2024.1.2 6:48,731.3718596,1.40697623,148.4469263,158.0260197,-16.53906875,8.465896513,2.647729448,129.7573957,86.18184239,-137.9436892,264.5754662
TS00005467,CVD_002,LOT250001A,2024.1.2 6:49,316.9620777,1.376669275,273.8943921,137.9101209,9.660200268,9.994235323,2.953145676,182.3737776,131.3490858,-972.1936095,-495.8899209
TS00005468,CVD_002,LOT250001A,2024.1.2 6:50,515.6691249,1.342993227,375.9728123,174.1252979,-8.592226193,9.196734726,3.002716813,313.7429022,95.52376139,2345.559348,-149.4349154
TS00005469,CVD_002,LOT250001A,2024.1.2 6:51,675.5908956,1.303872704,52.02597276,139.0317073,-27.86626993,8.539728661,3.229260727,249.1842665,112.197856,1763.329956,347.1117676
TS00005470,CVD_002,LOT250001A,2024.1.2 6:51,451.1827208,1.283180693,134.7114397,169.1765429,-11.66890995,12.2008936,3.189915877,223.2958823,143.3986228,-1757.660913,-559.2648712
TS00005471,CVD_002,LOT250001A,2024.1.2 6:52,770.6916861,1.280026574,198.2665408,271.5547459,-0.405039234,10.29321118,3.5619709,249.0169054,130.2790706,848.9411764,577.9740037
TS00005472,CVD_002,LOT250001A,2024.1.2 6:53,1092.538966,1.242834009,402.1226121,142.5014364,-13.52743373,11.53659046,3.332914011,284.6911244,113.7202845,1924.597993,-176.0773668
TS00005473,CVD_002,LOT250001A,2024.1.2 6:54,304.3891293,1.215466528,129.7460021,47.46276588,-24.25835058,9.175742237,3.285147077,124.0807712,100.7716815,863.0434033,1087.915861
TS00005474,CVD_002,LOT250001A,2024.1.2 6:54,155.1331141,1.201922084,139.7391225,136.3945637,-10.55521056,10.51109112,3.349395005,170.7177501,129.6006252,2718.822284,39.78858669
TS00005475,CVD_002,LOT250001A,2024.1.2 6:55,576.0533125,1.199817804,275.7031717,108.4403986,-16.66189368,12.94576026,3.784517692,163.4935322,171.2602006,-79.28855791,862.2205216
TS00005476,CVD_002,LOT250001A,2024.1.2 6:56,680.3906263,1.224551099,145.5240788,278.1509044,-2.152923801,15.88090718,3.71303101,231.4072037,92.95944172,-4008.715346,613.4842732
TS00005477,CVD_002,LOT250001A,2024.1.2 6:57,442.3820701,1.199616079,238.3285664,255.6372748,1.856145638,9.224047462,3.897256423,206.734891,177.3795156,874.2236514,-284.9418036
TS00005478,CVD_002,LOT250001A,2024.1.2 6:57,863.7094308,1.209128136,26.73483674,160.6197552,-15.10260907,12.07433801,3.949705074,243.4368062,156.103203,864.3932227,-623.5448888
TS00005479,CVD_002,LOT250001A,2024.1.2 6:58,166.2341875,1.213832351,498.6989098,37.02047849,-10.14821049,13.18056484,3.472336709,168.5544233,161.3462923,1129.395345,91.3628309
TS00005480,CVD_002,LOT250001A,2024.1.2 6:59,674.8004977,1.253592746,54.48021185,43.38049589,6.002080001,11.82191943,3.689738105,282.1716699,129.724224,2726.327528,-249.1432825
TS00005481,CVD_002,LOT250001A,2024.1.2 7:00,350.981969,1.286692461,183.5573249,157.0905837,-8.588442783,14.20133396,3.746931508,196.5565134,155.8680455,-3385.828206,839.85939
TS00005482,CVD_002,LOT250001A,2024.1.2 7:00,933.3556523,1.288068608,220.3377896,188.4000084,-9.257236708,11.80427465,3.812703924,243.2241872,90.78841424,50.13652859,-65.60786258
TS00005483,CVD_002,LOT250001A,2024.1.2 7:01,1002.887486,1.310014397,463.8888843,127.1612266,-8.696741374,13.50810937,3.908043636,274.0815822,101.386277,-1309.058015,-84.75112954
TS00005484,CVD_002,LOT250001A,2024.1.2 7:02,314.5205191,1.339803704,59.38194139,120.7099336,8.060291127,12.66215317,4.199336479,270.039174,144.8298142,-1869.643456,-625.2497054
TS00005485,CVD_002,LOT250001A,2024.1.2 7:03,370.3943197,1.336501611,472.9136851,113.8746903,8.969429718,15.43662701,4.237723199,225.5227706,131.2104328,412.8240717,288.9977692
TS00005486,CVD_002,LOT250001A,2024.1.2 7:03,724.446122,1.418472165,319.3393112,168.6240337,0.230607508,12.748809,3.929110175,253.7401869,118.4133673,1972.742361,-501.7558019
TS00005487,CVD_002,LOT250001A,2024.1.2 7:04,414.6916754,1.445798102,276.3514946,-40.07005112,8.141023905,13.38446127,3.918326989,309.7484901,48.36403464,1183.155078,311.6693062
TS00005488,CVD_002,LOT250001A,2024.1.2 7:05,502.1987641,1.487587975,100.4428083,78.99688782,24.18138908,15.47217487,3.799794024,236.695882,111.0012491,-781.3238969,384.5961895
TS00005489,CVD_002,LOT250001A,2024.1.2 7:06,522.1197498,1.508165223,294.0133316,125.4491395,-0.230036406,12.64484789,3.922664592,162.6918678,89.51018,315.3358529,-277.2847302
TS00005490,CVD_002,LOT250001A,2024.1.2 7:06,38.21051146,1.550447541,131.0827229,294.296727,-9.640542684,14.41466481,3.901246204,242.0029335,140.2446695,2478.531021,577.6743825
TS00005491,CVD_002,LOT250001A,2024.1.2 7:07,517.1513009,1.586539724,378.5580815,116.0272821,14.55075576,11.69324947,3.970312105,205.2892605,120.4481654,1997.16019,-37.43771965
TS00005492,CVD_002,LOT250001A,2024.1.2 7:08,350.7767167,1.643058132,97.3700231,209.0155115,8.772871767,12.90108359,3.909798815,67.10803697,108.1135818,-462.9620973,-636.2374309
TS00005493,CVD_002,LOT250001A,2024.1.2 7:09,402.6316107,1.655066641,202.9688658,216.4636514,2.410314295,15.20211695,3.224123496,236.1245184,207.0610094,-581.4100718,870.196496
TS00005494,CVD_002,LOT250001A,2024.1.2 7:09,889.6190363,1.722467102,145.9135403,315.9352052,15.43086762,13.22843489,3.582398064,215.7737162,159.7585449,-2769.225922,-367.1849608
TS00005495,CVD_002,LOT250001A,2024.1.2 7:10,217.4670488,1.725153525,89.95529957,315.5010254,16.48242139,13.97247006,3.812646801,278.4823572,161.154296,-185.9258044,343.9861204
TS00005496,CVD_002,LOT250001A,2024.1.2 7:11,737.850447,1.723569858,304.0147396,199.0952426,-15.01171239,15.59279915,3.366367514,164.3660438,196.4311994,-2790.676161,298.2525761
TS00005497,CVD_002,LOT250001A,2024.1.2 7:12,467.8247731,1.76096381,276.1354572,163.4955737,-0.64812657,14.03697027,3.595972916,119.2545213,155.3354052,4821.770043,273.9815996
TS00005498,CVD_002,LOT250001A,2024.1.2 7:12,470.6908921,1.769157819,358.1010525,148.1483153,27.71506731,16.18112486,3.217700746,219.8938865,109.06066,-1017.258665,258.630483
TS00005499,CVD_002,LOT250001A,2024.1.2 7:13,741.3263123,1.757659211,-17.79985566,187.3618048,8.924219102,15.29983829,3.222366008,232.7096636,106.4831109,2914.820027,-419.6429686
TS00005500,CVD_002,LOT250001A,2024.1.2 7:14,631.8732977,1.821626474,335.3740456,170.7004392,8.325381033,15.64760485,2.866730175,215.6047159,163.005225,4335.423886,903.496524
TS00005501,CVD_002,LOT250001A,2024.1.2 7:15,692.6532493,1.810547138,513.1811132,259.8264668,11.72894279,16.8614484,2.780150288,211.242521,73.21937161,1132.402817,528.1245751
TS00005502,CVD_002,LOT250001A,2024.1.2 7:15,795.1856911,1.80563252,141.192156,247.5913246,-1.393656398,15.47381478,3.050990001,145.8511219,133.6084689,499.1829574,279.7066424
TS00005503,CVD_002,LOT250001A,2024.1.2 7:16,473.4395659,1.793056003,432.2090436,262.319602,4.876671657,17.28461504,2.988982341,201.5639921,71.74626718,-1947.872196,-631.9389675
TS00005504,CVD_002,LOT250001A,2024.1.2 7:17,406.3098821,1.758202682,160.1300633,321.2288286,2.640715441,16.31375518,2.726294675,188.8686851,140.776025,-316.2225947,-461.8834628
TS00005505,CVD_002,LOT250001A,2024.1.2 7:18,291.1468627,1.755637747,19.24566899,373.9474213,-0.487437555,14.12057084,2.386370599,273.9596255,164.3524558,3895.560764,349.3390507
TS00005506,CVD_002,LOT250001A,2024.1.2 7:18,359.0982172,1.75533181,150.4461822,215.4902152,-10.29118752,16.79289166,2.554770412,232.1311851,148.017721,1383.406959,-987.1973949
TS00005507,CVD_002,LOT250001A,2024.1.2 7:19,1305.679834,1.702922288,317.6298261,300.8207982,-6.36958072,15.18512849,2.715620197,192.4174636,168.6651491,729.5932777,178.9010803
TS00005508,CVD_002,LOT250001A,2024.1.2 7:20,882.4588598,1.653250657,79.90526337,167.4733031,-14.79368088,14.12246159,2.73566624,312.2077697,200.3314976,3287.988817,-660.1387249
TS00005509,CVD_002,LOT250001A,2024.1.2 7:21,236.3190922,1.657341448,107.84399,302.7254324,-9.382422117,15.04649858,2.252111308,192.2701764,137.920152,2046.163776,-431.5687146
TS00005510,CVD_002,LOT250001A,2024.1.2 7:21,246.1768506,1.625607424,255.4396523,288.3092029,-21.56179233,16.20147401,1.91791536,241.4553085,227.2669254,346.8316336,-704.9182209
TS00005511,CVD_002,LOT250001A,2024.1.2 7:22,699.855778,1.59473855,180.1570897,280.0279471,-17.90623991,15.10961862,2.359055726,197.5108536,150.1968775,1063.413371,123.0532079
TS00005512,CVD_002,LOT250001A,2024.1.2 7:23,718.6873988,1.567142174,251.5593184,194.0877251,-12.70000383,17.04512898,2.084065354,304.8890405,173.0363117,-917.3919434,558.7963089
TS00005513,CVD_002,LOT250001A,2024.1.2 7:24,721.4483141,1.528401243,207.1080163,121.7314808,-18.94761948,15.81670172,2.283781076,211.6822385,126.9363252,-515.8022408,176.4559361
TS00005514,CVD_002,LOT250001A,2024.1.2 7:24,522.709483,1.485044391,236.4311457,52.60872501,-13.96023795,14.83838137,2.115333676,212.8646616,194.5139488,181.1236895,234.3661983
TS00005515,CVD_002,LOT250001A,2024.1.2 7:25,557.1620971,1.461718576,121.7477727,170.7752119,-9.729429711,12.37316985,1.854728018,196.8566287,177.8090046,1696.203993,93.52859836
TS00005516,CVD_002,LOT250001A,2024.1.2 7:26,672.4207308,1.384510355,204.2741592,308.700619,-3.048444365,13.49375699,2.023960532,216.3700881,191.278794,-1925.627645,355.9914164
TS00005517,CVD_002,LOT250001A,2024.1.2 7:27,613.6896478,1.37983494,59.12770608,139.3405801,3.614720496,13.71497659,2.263640945,275.8453364,149.3000515,709.9027317,254.1535445
TS00005518,CVD_002,LOT250001A,2024.1.2 7:27,38.99024082,1.348650037,336.0665388,234.5865888,-9.177748711,14.49020827,1.970662642,253.8823458,110.4820733,-233.3069996,-1330.248622
TS00005519,CVD_002,LOT250001A,2024.1.2 7:28,537.791445,1.290179369,95.91279286,236.8329064,10.26087623,14.23333744,1.800924266,204.0417631,162.384329,-1265.600836,487.7025191
TS00005520,CVD_002,LOT250001A,2024.1.2 7:29,383.6372157,1.258766353,316.7080169,132.5991813,7.821766136,13.35868427,1.706354404,303.6309605,98.03605289,-241.8799617,442.7542577
TS00005521,CVD_002,LOT250001A,2024.1.2 7:30,641.3556805,1.24610577,147.022717,274.2005255,5.040938319,13.10757586,1.894510546,253.0956744,139.1802736,-4123.708226,-131.1564153
TS00005522,CVD_002,LOT250001A,2024.1.2 7:30,1344.743909,1.227184874,202.3060107,-108.0686674,3.100835943,13.826755,2.000218122,173.5636797,155.2611605,-1002.808016,-929.2816406
TS00005523,CVD_002,LOT250001A,2024.1.2 7:31,690.9847789,1.232368346,116.2217641,42.05918034,6.281378362,11.27426461,2.287693147,116.1467631,221.0510375,-1691.951413,186.6878625
TS00005524,CVD_002,LOT250001A,2024.1.2 7:32,521.2233135,1.20020697,52.32355675,68.53559849,16.4104165,14.91927343,1.948749572,173.1573006,159.4381789,-56.69040131,236.0299271
TS00005525,CVD_002,LOT250001A,2024.1.2 7:33,830.3517119,1.189520362,-37.35787952,76.4622069,18.11364912,9.117621231,2.540237134,221.9291643,154.156525,-4058.791116,-140.8524787
TS00005526,CVD_002,LOT250001A,2024.1.2 7:33,720.6719718,1.190825494,50.40681065,180.2636656,20.4205351,14.18311422,2.025462777,232.0123621,148.1090273,881.785487,178.7052012
TS00005527,CVD_002,LOT250001A,2024.1.2 7:34,704.924959,1.219145075,143.5757936,176.3399612,8.503438263,11.74385015,2.828873229,276.7650911,109.7076738,2319.635123,626.3709787
TS00005528,CVD_002,LOT250001A,2024.1.2 7:35,751.3183834,1.209620702,212.4328129,186.4016567,14.45973689,13.12787002,2.783020333,128.5673837,152.4564957,268.5489394,1293.311185
TS00005529,CVD_002,LOT250001A,2024.1.2 7:36,1113.250254,1.218378289,314.2535723,205.7540399,22.94603023,11.98361671,2.546479576,166.9034233,152.820789,1504.606098,171.0046623
TS00005530,CVD_002,LOT250001A,2024.1.2 7:36,315.7070492,1.235457914,134.3516203,68.20138838,3.639723057,11.77298195,2.273313402,121.5985675,120.4704926,-513.0917808,266.3412577
TS00005531,CVD_002,LOT250001A,2024.1.2 7:37,715.960845,1.276675807,82.02947961,46.09364416,6.815831463,11.90433073,2.679898193,110.9278577,113.6634793,-2590.143947,-311.8944376
TS00005532,CVD_002,LOT250001A,2024.1.2 7:38,364.8935418,1.270071836,14.20707071,193.7997126,10.03725004,12.10920778,2.704488567,152.582196,134.4995268,530.4857798,-151.311606
TS00005533,CVD_002,LOT250001A,2024.1.2 7:39,734.1195142,1.328505427,256.8746214,104.1563937,18.50655254,10.22941589,2.619809322,211.242931,150.5203951,1897.014355,29.53151063
TS00005534,CVD_002,LOT250001A,2024.1.2 7:39,364.1437061,1.342409406,372.1140454,22.58244207,18.06178675,12.10693767,3.026791166,234.5266422,134.4179748,-2102.358931,683.4093439
TS00005535,CVD_002,LOT250001A,2024.1.2 7:40,487.8746929,1.369859922,359.8610465,254.6476069,5.781528832,8.76581368,2.898061894,130.3429478,116.1386554,-373.0324818,499.9297277
TS00005536,CVD_002,LOT250001A,2024.1.2 7:41,516.6783712,1.444808409,292.6524551,296.2886618,-8.015026732,10.22864838,3.013453296,137.6958185,155.8134225,74.86549875,1050.032011
TS00005537,CVD_002,LOT250001A,2024.1.2 7:42,832.479842,1.427951013,286.0351618,314.5230406,8.339691966,11.34168292,3.20795416,78.48062954,162.7237034,6284.077159,-665.7238252
TS00005538,CVD_002,LOT250001A,2024.1.2 7:42,816.0620424,1.475857558,420.6714205,194.9469793,-4.643256376,11.43888505,3.223756155,197.1607472,149.5734607,1040.463337,-589.1679603
TS00005539,CVD_002,LOT250001A,2024.1.2 7:43,272.7980112,1.500350687,252.154665,238.2176042,-11.8091921,10.50427739,3.841410615,139.415275,128.3787252,-3204.868106,616.4923173
TS00005540,CVD_002,LOT250001A,2024.1.2 7:44,595.6047272,1.570501324,293.4922449,308.9095795,-11.07437096,9.098371615,3.401898489,282.1863008,162.4065905,-3686.963672,782.2519114
TS00005541,CVD_002,LOT250001A,2024.1.2 7:45,401.9942989,1.618042932,174.5966486,131.5430887,3.263810078,10.91801068,3.675961455,206.0729421,138.1006601,2091.89936,66.56406084
TS00005542,CVD_002,LOT250001A,2024.1.2 7:45,262.1651121,1.652782629,46.27737528,292.7343703,12.04602896,8.462966865,3.690416364,170.2991767,107.3648907,5612.641881,-2190.623655
TS00005543,CVD_002,LOT250001A,2024.1.2 7:46,519.8334211,1.67910727,132.7431031,220.8604649,-2.701224781,11.99819357,3.799518672,141.2444637,173.3136358,91.6337103,-337.2154307
TS00005544,CVD_002,LOT250001A,2024.1.2 7:47,494.1682675,1.68826289,218.6089955,281.3567684,-2.426098451,9.158512496,3.875972693,89.18227446,151.99193,-17.89678514,195.0473011
TS00005545,CVD_002,LOT250001A,2024.1.2 7:48,1175.085349,1.713211974,228.7063697,218.6174307,5.951096866,6.901232001,4.020600223,95.96959372,136.9431591,1534.445215,-429.0957559
TS00005546,CVD_002,LOT250001A,2024.1.2 7:48,673.6908061,1.717637552,463.060895,320.9336137,-22.5156169,7.354805249,3.944295739,139.9230629,92.50368877,-915.6911173,107.2077394
TS00005547,CVD_002,LOT250001A,2024.1.2 7:49,218.0301192,1.793430107,233.4040581,226.406339,-2.888405728,9.159715972,3.974755645,134.5591709,116.3845399,-4400.678573,958.8268747
TS00005548,CVD_002,LOT250001A,2024.1.2 7:50,418.1755647,1.785967617,371.3627726,74.33517922,-9.025963085,9.262876155,3.971989099,115.8189759,198.3676911,2767.506427,718.5160836
TS00005549,CVD_002,LOT250001A,2024.1.2 7:51,811.6124855,1.783195595,170.1725261,339.7308917,-3.849990575,11.97814092,3.95460368,197.7068607,91.62973665,-529.5059407,406.8932969
TS00005550,CVD_002,LOT250001A,2024.1.2 7:51,1075.250219,1.817555264,185.9295634,124.4856744,-14.71172249,7.448170808,3.813202388,205.2866895,128.4013794,2799.447202,-31.60905645
TS00005551,CVD_002,LOT250001A,2024.1.2 7:52,153.5041719,1.785408532,58.87404535,322.7752389,-18.1793729,9.059193299,3.987826325,146.3017163,134.5099271,-821.9735806,-247.334029
TS00005552,CVD_002,LOT250001A,2024.1.2 7:53,76.87937774,1.803733741,132.0980475,201.6415817,-8.471794363,7.416787704,4.04381544,289.3585753,143.6724459,942.7697251,379.4912406
TS00005553,CVD_002,LOT250001A,2024.1.2 7:54,1011.474632,1.787985511,290.4298552,314.8984835,6.98134807,8.284673616,4.062720162,67.91776967,88.20487342,2406.522211,15.14450044
TS00005554,CVD_002,LOT250001A,2024.1.2 7:54,638.0344786,1.788513103,224.9523647,310.0224699,-0.300964196,11.57909629,3.99635064,175.727105,137.414568,2833.679551,35.30189348
TS00005555,CVD_002,LOT250001A,2024.1.2 7:55,320.4923227,1.761938401,341.1117396,245.0020681,-13.16709765,7.389746182,3.883185483,158.6830683,80.68648782,1153.608003,-766.0586562
TS00005556,CVD_002,LOT250001A,2024.1.2 7:56,668.2064218,1.72094118,244.9319066,250.0386884,-20.48078817,10.02739409,3.879590544,138.3624174,133.287609,1047.379891,-342.6205302
TS00005557,CVD_002,LOT250001A,2024.1.2 7:57,-127.3431624,1.719824234,177.0514817,239.9056344,-22.69852536,9.800031581,3.733598629,129.1982631,109.9061941,1912.309223,396.540971
TS00005558,CVD_002,LOT250001A,2024.1.2 7:57,529.5549121,1.706960159,488.2909833,17.87849163,8.621089521,9.249261703,3.852799811,170.3418536,102.6372326,1592.081468,-523.2329454
TS00005559,CVD_002,LOT250001A,2024.1.2 7:58,607.8676095,1.660309792,206.4862696,206.7245236,-12.64099283,10.15023489,3.684742982,156.9777929,152.8182096,-1928.778389,167.4026996
TS00005560,CVD_002,LOT250001A,2024.1.2 7:59,754.2761951,1.639360514,361.9079178,92.3276029,-4.81947878,7.726985651,3.697424053,146.7961217,119.8944108,-1901.586779,248.4300742
TS00005561,CVD_002,LOT250001A,2024.1.2 8:00,267.1367493,1.577022156,164.5434805,204.6773528,13.21211126,12.05743278,3.787945861,92.23452787,140.3945454,-3587.216507,285.4439079
TS00005562,CVD_002,LOT250001A,2024.1.2 8:00,539.5505909,1.555820482,301.4259703,82.75661026,-14.5746699,12.57572851,3.367169634,72.97011293,140.6434475,2151.754133,337.9538314
TS00005563,CVD_002,LOT250001A,2024.1.2 8:01,284.4164882,1.509469499,326.6464397,75.23804088,18.01281504,9.883751164,3.545118368,152.6953277,162.8303981,-185.1804955,379.3138763
TS00005564,CVD_002,LOT250001A,2024.1.2 8:02,577.3975075,1.492367557,234.5299443,322.5603896,2.003500458,13.58101788,3.345379956,145.8805499,87.81773834,2234.115439,-239.197021
TS00005565,CVD_002,LOT250001A,2024.1.2 8:03,287.6377573,1.444257979,-88.09311816,270.6288255,-5.607980629,9.489186133,3.652928607,158.2346104,151.0127712,1388.683015,-654.4380192
TS00005566,CVD_002,LOT250001A,2024.1.2 8:03,407.5239405,1.417646007,206.1924192,170.3566575,4.59755854,10.83729223,3.113174399,163.6403981,123.3585938,-1435.755063,-351.4123671
TS00005567,CVD_002,LOT250001A,2024.1.2 8:04,258.829755,1.388581869,355.377269,183.8557998,0.86420213,12.54035321,3.201823436,138.9585728,110.9913437,316.9772038,455.4114482
TS00005568,CVD_002,LOT250001A,2024.1.2 8:05,668.9687265,1.34962624,265.1498352,141.6127538,13.31826323,9.866232287,2.971659931,157.7650171,87.37788422,-363.2267828,-505.8729707
TS00005569,CVD_002,LOT250001A,2024.1.2 8:06,719.3714265,1.31286958,252.5965286,212.1661541,3.029240824,8.650338537,2.597005865,119.5477481,139.6253201,-682.1893595,-422.7525141
TS00005570,CVD_002,LOT250001A,2024.1.2 8:06,444.8560332,1.266336228,-20.73569778,97.28604819,-9.239538703,8.478050744,2.677718939,262.4947824,93.38661707,2357.677788,-423.6875833
TS00005571,CVD_002,LOT250001A,2024.1.2 8:07,512.0066729,1.25725311,102.2176913,245.1661138,7.794374656,14.16418886,2.867077227,123.4200614,136.2683499,5540.585242,-822.9872274
TS00005572,CVD_002,LOT250001A,2024.1.2 8:08,139.4229883,1.22911164,241.4910066,130.9329839,-3.688567117,10.46039336,2.516313217,149.539038,178.3061758,2744.776615,-474.117766
TS00005573,CVD_002,LOT250001A,2024.1.2 8:09,425.9664755,1.215906095,239.2540677,114.3204758,11.553764,11.15925091,2.074195063,128.8099437,149.6650024,453.1096167,597.7512825
TS00005574,CVD_002,LOT250001A,2024.1.2 8:09,487.8431107,1.203807039,337.7812631,152.8966768,-2.961238081,9.954854182,2.431636019,128.2866392,161.8613092,3022.157204,-263.8320001
TS00005575,CVD_002,LOT250001A,2024.1.2 8:10,1155.296936,1.187666706,165.9560559,97.03334427,3.210041912,13.23413736,2.144108751,174.7279332,98.45945576,3926.59383,-784.0182286
TS00005576,CVD_002,LOT250001A,2024.1.2 8:11,222.0082436,1.170639921,233.0503413,179.5814115,8.896945854,10.82766021,2.319256765,167.6856075,142.8819914,-2284.741565,-170.4665884
TS00005577,CVD_002,LOT250001A,2024.1.2 8:12,866.1429733,1.192343444,182.7839492,101.8739259,3.753265273,11.45147702,2.539716174,146.8631305,85.70315042,2950.498053,334.6628706
TS00005578,CVD_002,LOT250001A,2024.1.2 8:12,749.6089583,1.212325743,55.95514358,193.1096294,7.044207827,12.82528033,2.326810888,158.0726176,113.1137924,2042.505721,-842.6868575
TS00005579,CVD_002,LOT250001A,2024.1.2 8:13,571.0447386,1.200844399,-103.8815834,261.5472939,9.893041601,10.96607505,2.431024486,132.5804734,172.5038529,2883.260465,542.1060046
TS00005580,CVD_002,LOT250001A,2024.1.2 8:14,941.225963,1.23734323,230.9323459,88.97184779,-10.01499235,12.47819626,1.96994297,200.5968821,102.2359864,2138.944244,-662.6686844
TS00005581,CVD_002,LOT250001A,2024.1.2 8:15,595.4735423,1.285798928,197.9669881,143.977699,-0.643975406,15.03036537,2.020310217,300.5630848,154.0748378,63.64028549,-147.7418195
TS00005582,CVD_002,LOT250001A,2024.1.2 8:15,600.8009746,1.29665526,98.33020069,199.6507054,-34.85938263,13.74675525,1.815195999,125.5514237,151.5227547,4592.844426,-161.9542782
TS00005583,CVD_002,LOT250001A,2024.1.2 8:16,491.4784841,1.333425926,-27.1994996,121.6501184,-0.616836927,13.47315131,1.87107661,202.5002811,153.6698317,1215.454818,-246.1709031
TS00005584,CVD_002,LOT250001A,2024.1.2 8:17,812.0768866,1.34511888,253.7297753,205.7140466,-7.548046301,13.76755809,1.815116473,182.4081467,83.84534052,-322.2367209,-5.100374228
TS00005585,CVD_002,LOT250001A,2024.1.2 8:18,781.9009122,1.38977886,141.8093225,217.2125187,-15.71235016,13.02377774,1.740628678,220.7037068,138.0911101,1569.378101,409.8909144
TS00005586,CVD_002,LOT250001A,2024.1.2 8:18,353.1298284,1.396435431,244.9171318,268.22305,-3.913873589,16.75758424,2.285482984,223.2919918,118.1667881,2513.890104,-5.756129711
TS00005587,CVD_002,LOT250001A,2024.1.2 8:19,181.6625392,1.434120502,408.7914873,119.8394564,3.636805828,12.69403627,1.61302478,194.7291799,156.0972071,770.7840203,-293.2876798
TS00005588,CVD_002,LOT250001A,2024.1.2 8:20,462.8064093,1.440075741,-91.20087926,93.26651279,-13.67024272,14.37003056,2.333147012,180.9543745,74.4154586,1379.993715,234.1240162
TS00005589,CVD_002,LOT250001A,2024.1.2 8:21,315.7630036,1.536629338,89.9292226,154.2017505,-18.95871007,14.35944423,2.344384733,158.2326028,135.7654301,783.0132162,106.0790385
TS00005590,CVD_002,LOT250001A,2024.1.2 8:21,502.2476569,1.579319254,152.3094977,98.52372888,-8.226630782,15.82468349,2.239216508,139.3723989,132.2298962,-701.4133347,-334.136197
TS00005591,CVD_002,LOT250001A,2024.1.2 8:22,829.9702711,1.58440744,361.6278469,240.0753482,-23.35606667,16.08181189,1.968081552,180.4416341,66.4797191,-1012.747218,21.15071104
