PNO,EQUIPMENT_ID,LOT_NO,TIMESTAMP,BEAM_CURRENT,BEAM_ENERGY,DOSE_RATE,TOTAL_DOSE,IMPLANT_ANGLE,WAFER_ROTATION,SOURCE_PRESSURE,ANALYZER_PRESSURE,END_STATION_PRESSURE,BEAM_UNIFORMITY,FARADAY_CUP_CURRENT
TS00005181,ION_002,LOT250001A,2024.1.2 3:15,372.2868095,585693.3519,-1.62E+23,-1.69E+28,-0.590627277,-6783.587321,2.21E-05,9.00E-07,4.80E-07,98.93016626,-4191.322195
TS00005182,ION_002,LOT250001A,2024.1.2 3:15,-316.6911124,-1076665.885,1.49E+22,-2.25E+27,13.62448588,-656.1536129,2.16E-05,9.04E-07,4.80E-07,98.9930635,-4235.273257
TS00005183,ION_002,LOT250001A,2024.1.2 3:16,374.3306244,-462376.6074,-9.14E+19,3.82E+27,-3.900929674,2691.610052,2.11E-05,9.15E-07,4.79E-07,98.91336526,3798.867882
TS00005184,ION_002,LOT250001A,2024.1.2 3:17,6572.528314,958079.7365,7.00E+21,-1.95E+27,-7.845458281,2221.291292,2.08E-05,9.33E-07,4.76E-07,99.03276234,-1398.342808
TS00005185,ION_002,LOT250001A,2024.1.2 3:18,-7778.413056,2640458.765,2.69E+21,-2.33E+27,1.670620122,7796.74705,2.05E-05,9.57E-07,4.73E-07,98.95847856,-6369.589847
TS00005186,ION_002,LOT250001A,2024.1.2 3:18,7193.523502,-4848166.893,-6.63E+22,-5.21E+27,3.605794889,-2809.494391,2.02E-05,9.88E-07,4.68E-07,98.9309801,-9383.790754
TS00005187,ION_002,LOT250001A,2024.1.2 3:19,-4642.28606,-882824.4623,2.79E+22,5.02E+27,3.707265794,787.448701,2.01E-05,1.02E-06,4.62E-07,99.07238239,12090.5814
TS00005188,ION_002,LOT250001A,2024.1.2 3:20,-16.21466262,574110.758,3.16E+22,2.74E+27,-2.069548354,-2198.213952,2.00E-05,1.06E-06,4.55E-07,99.00037191,6686.939927
TS00005189,ION_002,LOT250001A,2024.1.2 3:21,-666.5830269,-2255291.379,3.41E+22,4.13E+27,-19.3963322,-5568.708415,2.00E-05,1.11E-06,4.47E-07,98.94215155,-1212.772076
TS00005190,ION_002,LOT250001A,2024.1.2 3:21,3407.755629,4367628.483,4.73E+22,-8.63E+27,-8.550399789,4142.677709,2.01E-05,1.15E-06,4.38E-07,98.97465121,1487.832608
TS00005191,ION_002,LOT250001A,2024.1.2 3:22,-5332.708711,-1548769.418,3.02E+22,-8.02E+26,15.32485833,2454.655336,2.02E-05,1.20E-06,4.28E-07,99.00728991,-1387.866614
TS00005192,ION_002,LOT250001A,2024.1.2 3:23,2917.725254,-63430.24909,-2.05E+22,-1.40E+27,3.51242143,1737.800932,2.05E-05,1.25E-06,4.18E-07,98.97260379,3616.318243
TS00005193,ION_002,LOT250001A,2024.1.2 3:24,9178.372908,1429898.158,-3.54E+21,-1.40E+27,-1.042757932,2312.255398,2.08E-05,1.29E-06,4.07E-07,98.99098697,-3194.937424
TS00005194,ION_002,LOT250001A,2024.1.2 3:24,-4356.798667,-1438332.388,4.56E+21,-3.08E+27,13.92389257,-2134.296945,2.11E-05,1.34E-06,3.96E-07,98.9470982,-1624.968731
TS00005195,ION_002,LOT250001A,2024.1.2 3:25,1871.915249,-4576521.183,5.38E+21,-1.73E+27,-7.982411851,-3412.20001,2.16E-05,1.38E-06,3.85E-07,98.9068839,3385.09478
TS00005196,ION_002,LOT250001A,2024.1.2 3:26,-1515.485762,-1031697.876,4.99E+22,4.25E+27,1.656348719,764.6341915,2.21E-05,1.41E-06,3.74E-07,98.99916514,8396.738472
TS00005197,ION_002,LOT250001A,2024.1.2 3:27,2857.19809,2613561.963,3.22E+22,-9.56E+27,5.89068518,5262.824416,2.26E-05,1.44E-06,3.62E-07,99.00305874,4855.724738
TS00005198,ION_002,LOT250001A,2024.1.2 3:27,1252.966199,-802260.0071,1.04E+23,8.89E+27,0.712411821,7054.681252,2.32E-05,1.47E-06,3.51E-07,99.02413696,7340.944477
TS00005199,ION_002,LOT250001A,2024.1.2 3:28,-1365.685614,-2076095.62,1.10E+23,2.42E+27,6.754295893,3808.946144,2.38E-05,1.49E-06,3.41E-07,98.97020388,-366.824665
TS00005200,ION_002,LOT250001A,2024.1.2 3:29,3176.422493,2354178.057,3.98E+21,-2.12E+26,4.49515549,749.1920991,2.44E-05,1.50E-06,3.31E-07,98.93272557,-1895.118684
TS00005201,ION_002,LOT250001A,2024.1.2 3:30,8467.392439,-786937.2401,-1.92E+23,4.53E+27,-6.993430478,1717.332319,2.50E-05,1.50E-06,3.21E-07,98.95173378,-8446.905695
TS00005202,ION_002,LOT250001A,2024.1.2 3:30,511.4514798,-1235404.501,6.18E+22,-7.26E+27,9.442684014,690.682977,2.56E-05,1.50E-06,3.12E-07,99.05253497,1631.058433
TS00005203,ION_002,LOT250001A,2024.1.2 3:31,4178.769746,413630.3578,-2.70E+22,-3.32E+27,-5.030185579,-3452.961588,2.62E-05,1.49E-06,3.05E-07,98.9656828,3189.973134
TS00005204,ION_002,LOT250001A,2024.1.2 3:32,-3849.466921,1966853.334,-4.01E+22,-6.05E+26,10.5299644,756.2823774,2.68E-05,1.47E-06,2.98E-07,98.97567693,-181.4020681
TS00005205,ION_002,LOT250001A,2024.1.2 3:33,-2479.394772,5994244.403,-1.99E+22,6.83E+27,23.22825711,-4674.373832,2.74E-05,1.44E-06,2.92E-07,98.98043667,-2542.155896
TS00005206,ION_002,LOT250001A,2024.1.2 3:33,3257.182162,2108028.711,-2.23E+22,-2.32E+26,7.279937971,176.2062976,2.79E-05,1.41E-06,2.87E-07,98.96288036,7579.57425
TS00005207,ION_002,LOT250001A,2024.1.2 3:34,7323.373535,2939511.352,3.06E+22,2.25E+27,-1.033585773,7224.839446,2.84E-05,1.38E-06,2.83E-07,98.95648308,4540.930807
TS00005208,ION_002,LOT250001A,2024.1.2 3:35,2826.556044,-1225035.914,-7.80E+22,-2.95E+27,9.987914784,3980.061768,2.89E-05,1.34E-06,2.81E-07,98.9444022,7963.229901
TS00005209,ION_002,LOT250001A,2024.1.2 3:36,166.633463,-2524827.349,-5.39E+22,2.43E+27,3.49782566,-2995.364644,2.92E-05,1.29E-06,2.80E-07,99.05432441,-3354.02989
TS00005210,ION_002,LOT250001A,2024.1.2 3:36,1428.131032,195629.8425,1.72E+22,8.39E+27,18.30335798,416.142935,2.95E-05,1.25E-06,2.80E-07,99.01415188,-2115.205222
TS00005211,ION_002,LOT250001A,2024.1.2 3:37,-3561.419633,307680.0707,3.11E+22,4.98E+27,11.39796505,-2622.661105,2.98E-05,1.20E-06,2.82E-07,99.0379193,7451.09752
TS00005212,ION_002,LOT250001A,2024.1.2 3:38,3864.518756,-2656577.45,3.21E+22,-4.07E+26,30.47187241,473.9891082,2.99E-05,1.15E-06,2.85E-07,99.04290737,1204.722051
TS00005213,ION_002,LOT250001A,2024.1.2 3:39,4978.937595,-398587.4423,-3.94E+22,3.38E+27,25.47536702,4897.867357,3.00E-05,1.11E-06,2.88E-07,98.84739425,-1400.915213
TS00005214,ION_002,LOT250001A,2024.1.2 3:39,-358.7559856,1037882.777,-4.89E+22,2.89E+27,12.75888123,3355.027901,3.00E-05,1.06E-06,2.94E-07,98.97605004,-1052.969773
TS00005215,ION_002,LOT250001A,2024.1.2 3:40,-433.7111409,940507.6228,-2.53E+22,2.53E+27,21.86122311,10689.27652,2.99E-05,1.02E-06,3.00E-07,98.92310459,1386.054819
TS00005216,ION_002,LOT250001A,2024.1.2 3:41,2503.724222,1300174.666,1.20E+22,5.56E+27,11.15780585,5532.433347,2.98E-05,9.88E-07,3.07E-07,99.00134374,6449.970382
TS00005217,ION_002,LOT250001A,2024.1.2 3:42,-315.9135337,766793.3587,7.43E+22,5.52E+27,15.78284811,1588.443466,2.95E-05,9.57E-07,3.15E-07,98.90107978,623.40115
TS00005218,ION_002,LOT250001A,2024.1.2 3:42,1154.335127,-1228217.938,-1.02E+23,-6.36E+26,12.14872484,3491.029657,2.92E-05,9.33E-07,3.24E-07,98.87766353,5366.529736
TS00005219,ION_002,LOT250001A,2024.1.2 3:43,9802.989805,-1245529.927,-1.10E+22,3.21E+27,23.71283012,-17.31073327,2.89E-05,9.15E-07,3.34E-07,98.85046167,3735.991533
TS00005220,ION_002,LOT250001A,2024.1.2 3:44,398.8066182,-2958243.092,-6.66E+22,-1.92E+27,30.62764763,-3707.50378,2.84E-05,9.04E-07,3.44E-07,98.89840654,-3009.78578
TS00005221,ION_002,LOT250001A,2024.1.2 3:45,-65.80355763,4500982.683,-8.26E+22,-4.62E+27,24.49704723,6035.664417,2.79E-05,9.00E-07,3.55E-07,98.95025576,-3033.089789
TS00005222,ION_002,LOT250001A,2024.1.2 3:45,-1243.816488,72576.68661,4.83E+22,-1.35E+27,25.90519762,4858.537185,2.74E-05,9.04E-07,3.66E-07,98.90788587,-909.9822248
TS00005223,ION_002,LOT250001A,2024.1.2 3:46,4300.392797,-523280.0733,2.72E+22,-3.81E+26,26.05320688,-131.6894253,2.68E-05,9.15E-07,3.77E-07,98.82512421,-5365.563363
TS00005224,ION_002,LOT250001A,2024.1.2 3:47,574.8412846,-2283229.648,2.25E+22,-8.31E+27,22.43370624,1938.14437,2.62E-05,9.33E-07,3.89E-07,98.98268849,-1275.956302
TS00005225,ION_002,LOT250001A,2024.1.2 3:48,-1322.425507,7377789.599,4.61E+22,4.30E+27,5.587405692,5815.925051,2.56E-05,9.57E-07,4.00E-07,98.89696125,8837.23373
TS00005226,ION_002,LOT250001A,2024.1.2 3:48,6535.216129,-2644784.547,-2.40E+22,-1.38E+28,34.00971519,4247.209104,2.50E-05,9.88E-07,4.11E-07,98.8924239,1088.048321
TS00005227,ION_002,LOT250001A,2024.1.2 3:49,6903.345371,-1033697.078,-2.16E+22,1.36E+28,35.02437555,-4981.122629,2.44E-05,1.02E-06,4.21E-07,98.90652499,-2612.329977
TS00005228,ION_002,LOT250001A,2024.1.2 3:50,-1201.43224,1077898.65,1.09E+23,7.51E+27,14.58235098,1855.061373,2.38E-05,1.06E-06,4.31E-07,98.74864515,10773.98528
TS00005229,ION_002,LOT250001A,2024.1.2 3:51,-6289.784716,1538719.534,-1.23E+22,-1.31E+27,13.11589336,219.1505413,2.32E-05,1.11E-06,4.41E-07,98.77314029,-3481.711509
TS00005230,ION_002,LOT250001A,2024.1.2 3:51,5183.704025,2432894.673,3.68E+22,4.71E+25,22.80994814,5350.548265,2.26E-05,1.15E-06,4.49E-07,98.84760409,-3660.765569
TS00005231,ION_002,LOT250001A,2024.1.2 3:52,-1606.076353,4556960.196,3.19E+20,1.51E+27,22.01869351,5031.336314,2.21E-05,1.20E-06,4.57E-07,98.75335571,7274.871359
TS00005232,ION_002,LOT250001A,2024.1.2 3:53,4275.592975,1303204.556,-9.24E+22,-2.95E+27,14.27830417,6189.945853,2.16E-05,1.25E-06,4.64E-07,98.76729102,4414.680877
TS00005233,ION_002,LOT250001A,2024.1.2 3:54,-6784.517919,-2602397.866,-1.02E+23,9.63E+26,3.548013969,-3548.005432,2.11E-05,1.29E-06,4.69E-07,98.76402636,440.6030888
TS00005234,ION_002,LOT250001A,2024.1.2 3:54,4651.523768,-604817.6057,-2.89E+22,-7.20E+26,18.82007871,-2205.128985,2.08E-05,1.34E-06,4.74E-07,98.69065044,5235.678915
TS00005235,ION_002,LOT250001A,2024.1.2 3:55,-3775.653128,806989.6997,5.28E+22,-4.71E+26,20.95764464,5395.060406,2.05E-05,1.38E-06,4.77E-07,98.72283598,2567.034596
TS00005236,ION_002,LOT250001A,2024.1.2 3:56,3982.845173,5207835.056,3.94E+22,9.07E+26,22.34838142,-1420.789536,2.02E-05,1.41E-06,4.79E-07,98.77272041,-4876.173382
TS00005237,ION_002,LOT250001A,2024.1.2 3:57,1110.634821,-3457384.8,4.57E+22,-6.57E+27,18.19806015,-5133.243421,2.01E-05,1.44E-06,4.80E-07,98.74936234,-10939.38099
TS00005238,ION_002,LOT250001A,2024.1.2 3:57,-2765.363023,3043427.003,-4.94E+22,1.98E+26,11.57853479,3089.18403,2.00E-05,1.47E-06,4.79E-07,98.75422468,-1791.331104
TS00005239,ION_002,LOT250001A,2024.1.2 3:58,-577.7505974,486626.5466,8.08E+22,8.17E+26,23.78549145,-1224.167242,2.00E-05,1.49E-06,4.78E-07,98.73455607,6470.018834
TS00005240,ION_002,LOT250001A,2024.1.2 3:59,3798.816378,2131270.028,-4.82E+22,6.44E+26,14.03272487,8129.361978,2.01E-05,1.50E-06,4.75E-07,98.68966266,-1093.807892
TS00005241,ION_002,LOT250001A,2024.1.2 4:00,1483.366509,-218441.7066,1.06E+22,-1.08E+27,8.228622379,2159.999552,2.02E-05,1.50E-06,4.70E-07,98.67084242,3355.274688
TS00005242,ION_002,LOT250001A,2024.1.2 4:00,3406.686511,-2069686.62,-5.18E+20,5.69E+27,10.55173413,1620.918197,2.05E-05,1.50E-06,4.65E-07,98.65216209,1986.461832
TS00005243,ION_002,LOT250001A,2024.1.2 4:01,8986.896753,1913425.398,-8.69E+21,-1.77E+27,-5.642153584,-492.929197,2.08E-05,1.49E-06,4.59E-07,98.59299259,-7391.367058
TS00005244,ION_002,LOT250001A,2024.1.2 4:02,-5161.069095,1672168.284,6.69E+22,1.14E+27,9.435374674,7351.088107,2.11E-05,1.47E-06,4.51E-07,98.55757438,-941.0811171
TS00005245,ION_002,LOT250001A,2024.1.2 4:03,7581.940879,2466079.321,-3.53E+22,6.49E+27,17.56561073,2425.190749,2.16E-05,1.44E-06,4.43E-07,98.55921079,2902.487231
TS00005246,ION_002,LOT250001A,2024.1.2 4:03,1549.8667,2520.583879,-6.75E+22,-3.97E+26,13.48800017,-640.2814404,2.21E-05,1.41E-06,4.34E-07,98.56191577,-2808.288328
TS00005247,ION_002,LOT250001A,2024.1.2 4:04,-2441.486928,-1463928.392,1.00E+21,1.07E+27,24.6935406,-2180.363816,2.26E-05,1.38E-06,4.24E-07,98.52987532,-664.04152
TS00005248,ION_002,LOT250001A,2024.1.2 4:05,-4144.879413,-3861496.946,-2.00E+22,-4.82E+26,6.244064006,703.8381307,2.32E-05,1.34E-06,4.13E-07,98.56774574,3130.11055
TS00005249,ION_002,LOT250001A,2024.1.2 4:06,443.7804595,2083747.123,1.69E+23,6.19E+27,13.12646397,-2911.597145,2.38E-05,1.29E-06,4.02E-07,98.54149002,1558.412018
TS00005250,ION_002,LOT250001A,2024.1.2 4:06,4911.533801,1094880.76,3.38E+22,-1.29E+27,15.55530696,5115.257158,2.44E-05,1.25E-06,3.91E-07,98.53117155,6454.482058
TS00005251,ION_002,LOT250001A,2024.1.2 4:07,739.8035185,-2379456.582,-2.05E+22,6.42E+27,30.42857008,-6233.368216,2.50E-05,1.20E-06,3.80E-07,98.5175704,3163.354566
TS00005252,ION_002,LOT250001A,2024.1.2 4:08,7319.686368,-1311591.237,-5.28E+22,-5.18E+26,7.819749716,441.691278,2.56E-05,1.15E-06,3.69E-07,98.54407782,-3509.183345
TS00005253,ION_002,LOT250001A,2024.1.2 4:09,-4504.964783,-1132210.982,-9.40E+22,-4.30E+27,-4.695204124,3439.524384,2.62E-05,1.11E-06,3.58E-07,98.4681761,-1092.995592
TS00005254,ION_002,LOT250001A,2024.1.2 4:09,1275.269119,-3672931.622,-5.13E+22,3.40E+27,13.60547439,2366.208029,2.68E-05,1.06E-06,3.47E-07,98.50336432,1420.106332
TS00005255,ION_002,LOT250001A,2024.1.2 4:10,-3663.223043,-2009832.658,5.75E+21,-1.52E+27,23.17037469,-1873.160882,2.74E-05,1.02E-06,3.36E-07,98.46316265,8033.426117
TS00005256,ION_002,LOT250001A,2024.1.2 4:11,2822.084581,-2800358.064,7.14E+22,3.10E+27,0.684342954,3634.751459,2.79E-05,9.88E-07,3.26E-07,98.47826444,-1005.071101
TS00005257,ION_002,LOT250001A,2024.1.2 4:12,4934.458982,-997134.4363,5.61E+22,-1.36E+28,11.72956986,-2553.184645,2.84E-05,9.57E-07,3.17E-07,98.48704083,-7280.934591
TS00005258,ION_002,LOT250001A,2024.1.2 4:12,-278.9445262,-1812834.462,1.15E+22,2.60E+25,15.02948764,898.2081455,2.89E-05,9.33E-07,3.09E-07,98.41976086,3601.937166
TS00005259,ION_002,LOT250001A,2024.1.2 4:13,-8997.989841,-4033755.752,-1.62E+22,-2.30E+27,12.3531187,3591.412657,2.92E-05,9.15E-07,3.01E-07,98.38084347,-2364.125657
TS00005260,ION_002,LOT250001A,2024.1.2 4:14,2226.757998,5090080.621,1.34E+22,-5.32E+27,2.897317275,2831.532168,2.95E-05,9.04E-07,2.95E-07,98.36536984,-5000.541187
TS00005261,ION_002,LOT250001A,2024.1.2 4:15,3187.16551,3164806.743,-2.59E+22,-2.77E+27,-5.862590105,-1724.89471,2.98E-05,9.00E-07,2.90E-07,98.3219832,1529.226367
TS00005262,ION_002,LOT250001A,2024.1.2 4:15,3063.63647,-1914242.243,8.59E+22,-2.87E+27,-0.187035378,5760.176963,2.99E-05,9.04E-07,2.85E-07,98.30544243,6305.795659
TS00005263,ION_002,LOT250001A,2024.1.2 4:16,6392.734113,714212.8689,-9.46E+21,-2.40E+26,4.740533479,1311.484805,3.00E-05,9.15E-07,2.82E-07,98.36104358,-1424.797353
TS00005264,ION_002,LOT250001A,2024.1.2 4:17,-2834.609373,1076676.985,-4.32E+21,-6.84E+27,8.792538967,3930.779723,3.00E-05,9.33E-07,2.81E-07,98.25324254,3927.474782
TS00005265,ION_002,LOT250001A,2024.1.2 4:18,4167.321872,3010585.74,-1.11E+23,1.58E+27,2.634318052,7068.892529,2.99E-05,9.57E-07,2.80E-07,98.36784899,4851.025765
TS00005266,ION_002,LOT250001A,2024.1.2 4:18,6210.241353,-2013782.519,-9.77E+21,6.83E+27,-4.889249609,5415.875921,2.98E-05,9.88E-07,2.81E-07,98.26541859,5394.193772
TS00005267,ION_002,LOT250001A,2024.1.2 4:19,-5683.384926,2762858.192,4.18E+22,1.40E+27,4.110517306,5419.248286,2.95E-05,1.02E-06,2.83E-07,98.40222706,-2235.396138
TS00005268,ION_002,LOT250001A,2024.1.2 4:20,2697.472889,-1337308.468,-5.34E+22,4.04E+27,6.837783877,1702.036871,2.92E-05,1.06E-06,2.86E-07,98.21082352,-4191.544705
TS00005269,ION_002,LOT250001A,2024.1.2 4:21,-612.6166755,-3307335.144,-3.75E+22,5.47E+27,1.747830039,4099.312406,2.89E-05,1.11E-06,2.91E-07,98.24459605,-3524.662876
TS00005270,ION_002,LOT250001A,2024.1.2 4:21,1060.818729,1842530.981,3.96E+22,6.18E+27,-10.659636,1769.900839,2.84E-05,1.15E-06,2.96E-07,98.20136585,5336.782782
TS00005271,ION_002,LOT250001A,2024.1.2 4:22,2758.262985,3258957.134,-7.38E+22,9.35E+27,-4.32462551,-3930.132512,2.79E-05,1.20E-06,3.03E-07,98.16645317,4699.522824
TS00005272,ION_002,LOT250001A,2024.1.2 4:23,-602.5635216,6501707.899,5.29E+22,-2.50E+27,6.792376153,2109.520638,2.74E-05,1.25E-06,3.11E-07,98.24673649,-3444.402269
TS00005273,ION_002,LOT250001A,2024.1.2 4:24,-1379.207406,-2967500.283,-2.66E+22,-3.59E+27,-16.65305059,1915.120578,2.68E-05,1.29E-06,3.19E-07,98.1260103,11981.84504
TS00005274,ION_002,LOT250001A,2024.1.2 4:24,1436.347647,1778992.653,-1.94E+22,3.92E+27,-23.85292724,3215.498733,2.62E-05,1.34E-06,3.29E-07,98.13554034,-4087.081856
TS00005275,ION_002,LOT250001A,2024.1.2 4:25,-3073.917109,-992925.845,-5.62E+22,3.54E+27,12.10056122,359.2944749,2.56E-05,1.38E-06,3.39E-07,98.18704243,6267.38707
TS00005276,ION_002,LOT250001A,2024.1.2 4:26,-3093.300516,1989861.242,1.89E+22,3.88E+27,2.11415255,-2184.018828,2.50E-05,1.41E-06,3.49E-07,98.18369465,8843.327196
TS00005277,ION_002,LOT250001A,2024.1.2 4:27,3942.426485,-3644868.721,1.23E+23,9.45E+27,3.087032741,3478.192634,2.44E-05,1.44E-06,3.60E-07,98.06592142,1768.721383
TS00005278,ION_002,LOT250001A,2024.1.2 4:27,-3394.914118,-3125674.995,3.91E+22,5.68E+25,-13.68931675,-4410.687727,2.38E-05,1.47E-06,3.71E-07,98.15402831,-2653.357195
TS00005279,ION_002,LOT250001A,2024.1.2 4:28,3841.625093,-1908539.624,-4.32E+22,2.13E+27,4.552408127,6667.803976,2.32E-05,1.49E-06,3.83E-07,98.12118837,-2568.015048
TS00005280,ION_002,LOT250001A,2024.1.2 4:29,3004.014437,228459.3391,5.68E+22,-4.90E+27,0.066655264,-103.1009678,2.26E-05,1.50E-06,3.94E-07,98.05903633,-161.8017366
TS00005281,ION_002,LOT250001A,2024.1.2 4:30,-5770.783966,-1571748.251,-1.58E+22,1.07E+28,-18.35384094,1794.670792,2.21E-05,1.50E-06,4.05E-07,98.05604743,6531.79684
TS00005282,ION_002,LOT250001A,2024.1.2 4:30,-1597.168031,1678500.457,6.87E+22,-1.68E+27,11.94506928,3036.745821,2.16E-05,1.50E-06,4.16E-07,97.98478714,-4891.288485
TS00005283,ION_002,LOT250001A,2024.1.2 4:31,5872.334964,2598014.906,4.03E+22,-1.54E+27,-0.461437288,3155.214143,2.11E-05,1.49E-06,4.26E-07,98.16370826,-8102.932811
TS00005284,ION_002,LOT250001A,2024.1.2 4:32,-2843.52771,1529640.143,-1.47E+23,-1.73E+27,-5.723906461,-4853.507439,2.08E-05,1.47E-06,4.36E-07,98.12040001,2886.409368
TS00005285,ION_002,LOT250001A,2024.1.2 4:33,-788.5824597,4077587.566,-5.02E+22,-3.22E+27,-5.223176715,4068.788264,2.05E-05,1.44E-06,4.45E-07,97.99738941,3972.098346
TS00005286,ION_002,LOT250001A,2024.1.2 4:33,2908.03227,1070111.541,4.72E+22,-3.65E+27,-21.242389,1975.139051,2.02E-05,1.41E-06,4.53E-07,98.09444212,10894.63593
TS00005287,ION_002,LOT250001A,2024.1.2 4:34,4187.104587,-3011765.911,7.58E+21,-2.62E+27,5.228233569,-1788.345338,2.01E-05,1.38E-06,4.60E-07,98.01888536,-5863.052326
TS00005288,ION_002,LOT250001A,2024.1.2 4:35,44.23911014,3438852.511,-5.12E+22,-6.83E+27,2.328885798,-2255.671656,2.00E-05,1.34E-06,4.66E-07,98.08686321,371.3615945
TS00005289,ION_002,LOT250001A,2024.1.2 4:36,-1339.646124,-1482539.471,-3.17E+22,-3.93E+27,-1.786272383,-602.7762371,2.00E-05,1.29E-06,4.72E-07,98.01030808,6854.581815
TS00005290,ION_002,LOT250001A,2024.1.2 4:36,6743.021997,2306341.845,-9.53E+22,9.74E+27,13.41061218,-4470.922566,2.01E-05,1.25E-06,4.75E-07,98.01139191,1652.853388
TS00005291,ION_002,LOT250001A,2024.1.2 4:37,8015.387352,3964580.259,-4.42E+21,3.68E+27,-12.71644271,7603.913706,2.02E-05,1.20E-06,4.78E-07,98.01005438,77.59275143
TS00005292,ION_002,LOT250001A,2024.1.2 4:38,4984.466793,1171918.558,1.11E+23,4.63E+27,-4.325992713,6650.464514,2.05E-05,1.15E-06,4.80E-07,97.98698539,5013.562074
TS00005293,ION_002,LOT250001A,2024.1.2 4:39,1422.406985,-3710239.949,4.02E+22,5.89E+27,-6.317619289,2503.912897,2.08E-05,1.11E-06,4.80E-07,98.08567199,-1920.810406
TS00005294,ION_002,LOT250001A,2024.1.2 4:39,-2137.165535,-2265410,1.10E+23,9.17E+27,-0.045742713,-204.9687887,2.11E-05,1.06E-06,4.79E-07,98.05696797,5347.951561
TS00005295,ION_002,LOT250001A,2024.1.2 4:40,-2208.687047,3336949.731,4.41E+22,-8.86E+27,3.993454726,-108.0129484,2.16E-05,1.02E-06,4.77E-07,98.0143538,-5159.725382
TS00005296,ION_002,LOT250001A,2024.1.2 4:41,3222.499371,-392745.1558,5.14E+22,-6.15E+27,8.209965294,3704.778027,2.21E-05,9.88E-07,4.73E-07,98.05738424,-6469.715567
TS00005297,ION_002,LOT250001A,2024.1.2 4:42,2827.242149,228973.2638,9.87E+22,-4.02E+27,1.043366597,7696.241036,2.26E-05,9.57E-07,4.68E-07,97.92258906,-219.2908294
TS00005298,ION_002,LOT250001A,2024.1.2 4:42,6782.769461,1927083.231,1.89E+22,-2.35E+27,-3.647370497,-1623.894094,2.32E-05,9.33E-07,4.62E-07,97.94079608,-11645.07385
TS00005299,ION_002,LOT250001A,2024.1.2 4:43,3802.062393,1770817.022,-9.36E+21,-1.50E+27,22.60673716,-3819.5324,2.38E-05,9.15E-07,4.55E-07,98.02471437,1618.760206
TS00005300,ION_002,LOT250001A,2024.1.2 4:44,-4787.387854,727001.9982,5.16E+22,-2.23E+27,30.48849672,6834.870634,2.44E-05,9.04E-07,4.48E-07,98.03702355,-7442.87336
TS00005301,ION_002,LOT250001A,2024.1.2 4:45,5457.790471,-491670.9281,7.27E+22,1.10E+27,8.432866719,-6510.357749,2.50E-05,9.00E-07,4.39E-07,98.01397038,2657.102603
TS00005302,ION_002,LOT250001A,2024.1.2 4:45,-2717.175863,-751668.6471,-2.40E+22,1.76E+26,0.060101525,-3401.628841,2.56E-05,9.04E-07,4.29E-07,97.90611199,2197.363837
TS00005303,ION_002,LOT250001A,2024.1.2 4:46,-236.1471104,2174756.93,-3.61E+22,-3.61E+27,23.00787365,-360.2162535,2.62E-05,9.15E-07,4.19E-07,97.94786991,954.9260466
TS00005304,ION_002,LOT250001A,2024.1.2 4:47,2324.425736,1413946.018,6.94E+21,-1.09E+28,-5.593757917,-5619.361161,2.68E-05,9.33E-07,4.09E-07,98.02304861,3500.668248
TS00005305,ION_002,LOT250001A,2024.1.2 4:48,9329.020694,-613210.5751,4.16E+22,-4.96E+27,6.139165625,5066.575057,2.74E-05,9.57E-07,3.98E-07,98.12526626,2362.338078
TS00005306,ION_002,LOT250001A,2024.1.2 4:48,13807.23127,2735342.341,3.99E+22,-2.75E+27,3.12899943,4041.665785,2.79E-05,9.88E-07,3.86E-07,98.06705146,-102.4459662
TS00005307,ION_002,LOT250001A,2024.1.2 4:49,3813.801658,-292496.7241,-7.12E+22,-1.24E+27,-0.914109978,-1688.59257,2.84E-05,1.02E-06,3.75E-07,98.08772159,10536.94432
TS00005308,ION_002,LOT250001A,2024.1.2 4:50,671.3161737,-2099035.02,9.56E+22,-5.65E+27,8.457550586,5726.050942,2.89E-05,1.06E-06,3.64E-07,98.02902789,3365.656116
TS00005309,ION_002,LOT250001A,2024.1.2 4:51,3556.888179,-1867269.663,-3.21E+22,-2.45E+27,3.175815949,6402.264339,2.92E-05,1.11E-06,3.53E-07,98.03233297,5273.406022
TS00005310,ION_002,LOT250001A,2024.1.2 4:51,4981.587114,-2416653.559,-1.33E+22,-5.65E+27,12.48481259,150.4045399,2.95E-05,1.15E-06,3.42E-07,97.96817888,6791.36413
TS00005311,ION_002,LOT250001A,2024.1.2 4:52,157.540801,-650780.3241,-4.51E+22,-6.29E+26,13.1496242,-1201.095651,2.98E-05,1.20E-06,3.32E-07,98.07206284,4775.958198
TS00005312,ION_002,LOT250001A,2024.1.2 4:53,8627.302874,3114606.292,1.35E+23,-5.37E+27,7.160922662,9638.976331,2.99E-05,1.25E-06,3.22E-07,98.02590053,11755.62204
TS00005313,ION_002,LOT250001A,2024.1.2 4:54,2369.888382,-1982386.835,1.21E+22,-4.24E+27,10.14033749,3484.71045,3.00E-05,1.29E-06,3.13E-07,98.06974838,2274.63977
TS00005314,ION_002,LOT250001A,2024.1.2 4:54,3440.577702,501600.6294,-4.25E+22,-6.54E+27,11.9811966,1625.361774,3.00E-05,1.34E-06,3.05E-07,98.042657,1409.798617
