PNO,EQUIPMENT_ID,LOT_NO,TIMESTAMP,RF_POWER_SOURCE,RF_POWER_BIAS,CHAMBER_PRESSURE,GAS_FLOW_CF4,GAS_FLOW_O2,GAS_FLOW_AR,GAS_FLOW_CL2,ELECTRODE_TEMP,CHAMBER_WALL_TEMP,HELIUM_PRESSURE,ENDPOINT_SIGNAL,PLASMA_DENSITY
TS00004532,ETCH_002,LOT250001A,2024.1.1 19:08,-9497.545615,178.5840028,15.45094373,49.36133326,30.13648338,452.088363,-36.28829071,69.05140284,76.65500938,9.694265308,-3217.310559,8.95E+20
TS00004533,ETCH_002,LOT250001A,2024.1.1 19:09,3034.903637,148.8695556,14.5932677,54.85973247,37.50128168,106.7589475,61.14974678,56.8055697,76.29859811,9.228829219,-7226.960321,-9.71E+19
TS00004534,ETCH_002,LOT250001A,2024.1.1 19:09,195.5188971,63.21176192,13.74225961,106.9072339,31.53018344,645.7014909,10.24736644,74.71335605,75.13380127,10.87914496,3654.93202,1.53E+21
TS00004535,ETCH_002,LOT250001A,2024.1.1 19:10,-1727.184422,157.7918298,13.99145656,11.56541569,22.92613761,-170.7440848,-9.773050405,60.14456975,75.42649128,11.32700287,-127.8538334,3.24E+21
TS00004536,ETCH_002,LOT250001A,2024.1.1 19:11,-8508.429707,72.60261185,13.0928307,30.28112571,26.74922773,82.96485029,12.19833902,73.39637091,75.44347559,10.77200184,-2682.484634,-4.95E+21
TS00004537,ETCH_002,LOT250001A,2024.1.1 19:12,4135.143189,121.8206473,15.16481032,125.1517726,8.124980897,-16.69943039,3.339581428,56.0277482,72.71032665,11.49306995,4132.410615,2.17E+21
TS00004538,ETCH_002,LOT250001A,2024.1.1 19:12,-2145.810384,88.97886547,11.39347156,36.86683244,24.12370174,349.8992962,8.750420818,68.14172848,74.64100215,11.29271268,-10095.16405,3.09E+21
TS00004539,ETCH_002,LOT250001A,2024.1.1 19:13,-5969.10636,92.84689457,15.28873732,13.49376978,5.792028562,-446.396339,24.90959694,65.6580086,75.20168143,11.20265788,-15306.60201,1.00E+21
TS00004540,ETCH_002,LOT250001A,2024.1.1 19:14,-16180.03073,151.2208117,16.76786329,163.4887138,11.78113037,-249.3044844,85.06905599,67.49504153,75.46305791,12.1147858,23268.58797,-1.35E+21
TS00004541,ETCH_002,LOT250001A,2024.1.1 19:15,894.6992664,42.58837681,19.46362638,35.42763397,-15.64849426,82.71244467,14.27633125,68.29502856,73.327936,12.9935901,2891.860934,-2.30E+21
TS00004542,ETCH_002,LOT250001A,2024.1.1 19:15,11702.54417,221.9579376,18.20674317,100.8803618,19.04270759,495.628034,84.65984045,61.11631876,72.74367681,11.94975758,3560.521927,4.72E+21
TS00004543,ETCH_002,LOT250001A,2024.1.1 19:16,11048.6897,-3.286294484,20.63215092,98.47994361,8.568385163,162.6451245,60.43550481,57.21233135,74.22078108,13.22586875,-6031.697206,-1.81E+21
TS00004544,ETCH_002,LOT250001A,2024.1.1 19:17,-1646.680188,71.31980852,22.32361282,-14.67665287,26.2249347,-233.1282162,46.41689432,63.65469514,77.44283686,13.99131909,10736.19033,3.04E+21
TS00004545,ETCH_002,LOT250001A,2024.1.1 19:18,-2500.181783,131.0323735,21.86706486,88.88669162,19.24810972,-195.7804725,56.01600675,65.17824471,73.17582969,15.2620998,-3602.409652,7.81E+20
TS00004546,ETCH_002,LOT250001A,2024.1.1 19:18,3945.088486,145.9167144,20.63130724,119.1168699,26.94319409,520.6945999,32.54492483,61.85860457,76.0724321,14.14571786,-26152.89823,4.09E+21
TS00004547,ETCH_002,LOT250001A,2024.1.1 19:19,-4836.66337,107.2157517,19.67853913,116.6985089,5.341122289,-53.71285776,68.8497097,65.76110368,76.58964882,13.50760793,-3982.136804,-6.37E+20
TS00004548,ETCH_002,LOT250001A,2024.1.1 19:20,2987.126488,112.4767478,17.34949841,139.7363571,27.1485344,-134.8552056,45.04680982,66.17758609,74.1761497,14.60063545,-1142.332084,-3.22E+21
TS00004549,ETCH_002,LOT250001A,2024.1.1 19:21,5796.743693,143.4526652,21.76129638,88.87201063,38.51604964,469.7374051,-24.41811126,60.13591517,72.9782637,14.39583711,-41.0473466,4.34E+18
TS00004550,ETCH_002,LOT250001A,2024.1.1 19:21,8586.532697,108.0071421,24.17717828,133.3424717,25.88825492,352.872915,31.69827768,66.81780261,74.65230343,15.4733048,-337.6542956,-2.97E+21
TS00004551,ETCH_002,LOT250001A,2024.1.1 19:22,649.0755411,208.5908755,20.8552651,77.42683728,27.02563756,418.5149108,43.51919429,63.66393988,74.0558412,14.69588521,-4799.14617,5.35E+21
TS00004552,ETCH_002,LOT250001A,2024.1.1 19:23,53.02414565,178.4896362,24.77095769,48.42359737,21.76870335,-137.4118065,8.519243723,61.65714929,72.35052707,12.53683414,-5762.748265,1.26E+21
TS00004553,ETCH_002,LOT250001A,2024.1.1 19:24,-3968.157543,183.5498009,16.09750698,52.4625282,15.83957553,-280.8821453,18.26580789,69.25082829,72.52266537,18.22821153,-1319.997971,1.56E+21
TS00004554,ETCH_002,LOT250001A,2024.1.1 19:24,-3637.657214,76.11040659,16.91605997,45.11111151,29.7617311,134.1772598,-6.423141765,61.58558551,74.05910936,14.91745642,-14782.96218,1.56E+21
TS00004555,ETCH_002,LOT250001A,2024.1.1 19:25,-12.52261659,131.9923996,21.7868862,142.9095723,8.188940306,185.3523752,-31.59697627,63.34332822,74.64328736,14.7091924,-17887.76634,-1.39E+21
TS00004556,ETCH_002,LOT250001A,2024.1.1 19:26,3571.750091,121.1141787,20.11575815,40.59739953,20.19454356,193.5976251,-38.64656104,66.14242658,72.62018836,13.03978201,2689.133543,-2.64E+20
TS00004557,ETCH_002,LOT250001A,2024.1.1 19:27,6868.417179,80.84425735,22.50609507,110.5409262,7.791875158,473.0571596,-39.6844454,72.80846468,72.85913048,12.86879354,2879.791692,2.21E+20
TS00004558,ETCH_002,LOT250001A,2024.1.1 19:27,-3414.971056,164.4299815,18.91209596,87.11151203,19.58980788,-328.6831251,25.54259486,67.0546366,73.82181366,13.82951791,10553.2077,3.89E+21
TS00004559,ETCH_002,LOT250001A,2024.1.1 19:28,10374.997,111.7623849,16.47490458,91.61059296,34.14997027,321.1084288,-69.67885218,68.8848911,72.41408196,13.91003458,-767.4565026,-2.31E+21
TS00004560,ETCH_002,LOT250001A,2024.1.1 19:29,-195.7761958,184.0779966,17.77257622,148.0598776,33.85172472,-166.3726573,-14.87611833,64.90674285,72.07607872,13.9092406,-10117.55902,-1.46E+21
TS00004561,ETCH_002,LOT250001A,2024.1.1 19:30,1312.007537,80.78850623,14.10721633,73.6432452,30.3266737,323.4829805,-17.2354463,66.15263685,71.24298847,13.14074487,-17546.46815,-7.26E+20
TS00004562,ETCH_002,LOT250001A,2024.1.1 19:30,-3036.812625,247.8962036,14.7237304,113.2116888,32.47973697,-7.264838269,-1.60938628,66.44930343,71.06695348,11.49479596,-7020.673867,-1.35E+21
TS00004563,ETCH_002,LOT250001A,2024.1.1 19:31,-13095.83622,90.24117081,19.56000645,87.75834445,12.8014725,-89.94138034,-47.25064514,68.30715394,76.07871442,9.93435161,6137.000839,-2.92E+21
TS00004564,ETCH_002,LOT250001A,2024.1.1 19:32,6753.877724,155.9782707,18.87565814,77.66343338,28.73378865,-36.70303203,22.555283,65.50590159,71.63030722,11.72142833,16355.28713,-5.41E+21
TS00004565,ETCH_002,LOT250001A,2024.1.1 19:33,5867.520833,188.6918985,17.15096015,173.2511387,26.34987644,-243.2737497,-25.42114694,73.82889589,73.82160707,10.95727885,2508.411178,-3.65E+21
TS00004566,ETCH_002,LOT250001A,2024.1.1 19:33,-247.7540395,104.9037098,11.47947852,21.16599028,27.1724699,130.7179723,49.33691131,65.40412131,74.14999031,9.936634465,-10144.47755,2.20E+21
TS00004567,ETCH_002,LOT250001A,2024.1.1 19:34,1832.909714,187.9038237,14.41794366,128.0496876,40.24655835,-69.95968741,-0.532969131,58.87256269,71.19955739,11.46791453,-6787.402626,-1.64E+19
TS00004568,ETCH_002,LOT250001A,2024.1.1 19:35,4514.500891,60.32879413,11.78044648,100.5397267,26.01520345,322.486874,18.07346709,81.2591901,71.87983243,8.974500541,-6458.857936,1.67E+21
TS00004569,ETCH_002,LOT250001A,2024.1.1 19:36,-7971.172493,218.3074018,17.31466697,53.07052042,28.82005094,288.7250557,23.843564,66.04229052,71.33486192,10.64299999,-2019.674712,-1.17E+21
TS00004570,ETCH_002,LOT250001A,2024.1.1 19:36,-1787.406643,128.9776452,12.44997846,135.5933681,14.11667711,553.6330356,33.71392096,74.37626582,68.61889564,8.54396994,13256.49192,-1.97E+20
TS00004571,ETCH_002,LOT250001A,2024.1.1 19:37,6133.145128,89.21531552,10.74054575,-5.104744383,32.03903548,226.1310212,29.92721011,74.96288047,68.56766682,9.693628834,14039.0945,3.23E+21
TS00004572,ETCH_002,LOT250001A,2024.1.1 19:38,-6179.385804,103.9204044,13.08875096,46.60320011,23.96726787,267.7349474,18.12121295,72.79060683,70.83014596,10.21165685,324.9787204,3.11E+21
TS00004573,ETCH_002,LOT250001A,2024.1.1 19:39,3084.972504,167.3548163,10.99084549,18.06518211,35.37724718,490.6558872,42.9563748,67.19698385,69.98389011,8.906530558,3870.912404,1.88E+21
TS00004574,ETCH_002,LOT250001A,2024.1.1 19:39,-6839.75285,80.85287249,15.89894289,82.11167537,24.69123801,-13.18233568,47.9310612,69.73998343,73.3265009,10.61517837,-5947.377624,4.05E+20
TS00004575,ETCH_002,LOT250001A,2024.1.1 19:40,4073.646541,68.28283359,9.975852807,20.63514193,34.74726,-225.2040792,11.78026875,62.05018448,70.00595755,10.74975359,-15087.28104,1.04E+21
TS00004576,ETCH_002,LOT250001A,2024.1.1 19:41,1036.151106,97.56566852,7.966395446,82.32255787,31.64331234,200.0235148,47.79103457,78.48627278,73.16303774,9.2134575,19874.80489,7.41E+20
TS00004577,ETCH_002,LOT250001A,2024.1.1 19:42,-8465.857542,38.20193335,5.765149997,57.70024934,49.0955489,-202.5188413,70.48591783,64.38581315,69.40233882,9.51090273,-21257.31346,-3.34E+20
TS00004578,ETCH_002,LOT250001A,2024.1.1 19:42,8188.698149,216.412504,10.78763087,46.45417907,36.53803736,769.7513299,55.12347317,67.48105053,72.87026503,10.0488885,-16417.60508,-8.09E+20
TS00004579,ETCH_002,LOT250001A,2024.1.1 19:43,-3231.174371,71.9951942,9.213641315,81.95036012,12.27631077,523.2436387,60.63617613,69.34749865,70.65168684,9.700654278,19875.86195,2.24E+21
TS00004580,ETCH_002,LOT250001A,2024.1.1 19:44,-3707.865357,155.1432404,6.838965355,56.72900144,17.05815088,703.4285777,36.09215488,68.41357629,70.63239849,9.764598856,2047.44094,-2.59E+21
TS00004581,ETCH_002,LOT250001A,2024.1.1 19:45,2335.858133,117.568205,13.21778357,25.27426639,29.23332562,181.0625939,0.732265402,65.76071856,68.92081434,9.101286554,-9409.149071,2.97E+21
TS00004582,ETCH_002,LOT250001A,2024.1.1 19:45,8004.914675,46.17419016,11.78852906,182.475547,18.30993558,306.0496261,2.097355582,76.10709813,70.46067482,8.29447356,8645.749418,-5.51E+20
TS00004583,ETCH_002,LOT250001A,2024.1.1 19:46,-4999.033562,105.6215871,9.968881796,52.76483288,-3.181428411,56.42010659,33.32698734,73.97303604,72.04728245,8.836642159,9518.729662,-2.63E+21
TS00004584,ETCH_002,LOT250001A,2024.1.1 19:47,1451.213514,154.2200363,13.41328281,-14.42089911,38.87236497,394.8188851,49.22476955,70.91394616,69.21017879,12.53665024,-11567.65455,-1.09E+21
TS00004585,ETCH_002,LOT250001A,2024.1.1 19:48,3641.933591,97.52398001,11.66620644,42.80046658,31.44897211,-127.0944633,101.6973589,67.38376812,68.8440311,11.01287519,-3596.010815,-1.75E+21
TS00004586,ETCH_002,LOT250001A,2024.1.1 19:48,5218.42234,182.4446411,8.004418543,28.12859258,28.33595559,-456.3840348,44.81940342,74.77641198,68.91537503,10.85183388,10471.03728,-1.15E+21
TS00004587,ETCH_002,LOT250001A,2024.1.1 19:49,2112.191882,174.5352185,7.559033784,114.2981983,15.95635373,-15.80645538,-22.33937784,67.2017921,71.65493579,12.57485059,-6480.860863,-1.19E+21
TS00004588,ETCH_002,LOT250001A,2024.1.1 19:50,-1151.77238,171.0550813,12.34055002,96.61029599,25.24770335,-179.6410136,-12.57953702,77.44073233,70.4540552,11.13711627,4493.436081,-1.27E+21
TS00004589,ETCH_002,LOT250001A,2024.1.1 19:51,-3915.14667,91.24025378,11.46678213,102.2043225,12.92016474,555.9301154,76.79782084,70.20498701,71.29595462,12.713169,15907.91056,-6.16E+20
TS00004590,ETCH_002,LOT250001A,2024.1.1 19:51,1570.405848,57.08076383,11.12065928,73.94672766,21.06952317,642.4450259,0.42373184,75.85331148,69.55553887,12.63161677,-22272.38598,-1.30E+20
TS00004591,ETCH_002,LOT250001A,2024.1.1 19:52,-5373.045375,88.18474368,8.838670521,80.00633001,8.948696682,-160.2814184,7.159591298,69.18618095,69.11211728,13.34107573,-1762.483193,1.53E+21
TS00004592,ETCH_002,LOT250001A,2024.1.1 19:53,-16459.06831,139.9031457,12.76931357,78.67834169,32.5384594,515.1452982,-23.69422813,70.15913434,69.66453178,12.97456899,4268.822318,-4.90E+20
TS00004593,ETCH_002,LOT250001A,2024.1.1 19:54,3700.49324,163.9275427,9.688517263,92.46880853,0.991674467,431.6615799,51.98270124,75.97002111,70.61683697,12.73925551,-16260.70516,6.52E+20
TS00004594,ETCH_002,LOT250001A,2024.1.1 19:54,6519.506398,3.785525709,11.6804981,131.1618172,28.44147381,-197.2028186,20.4812488,80.84920957,68.63145422,13.171688,-3624.315207,1.51E+19
TS00004595,ETCH_002,LOT250001A,2024.1.1 19:55,-13064.50403,136.2689129,15.93822639,113.022389,16.04586886,98.92194156,-16.81044622,77.71327034,71.05325236,13.4814101,12133.18304,1.08E+21
TS00004596,ETCH_002,LOT250001A,2024.1.1 19:56,-4925.941279,148.6274891,11.07796191,121.1848531,10.41949844,52.51189528,-21.95001358,74.3241148,69.55466565,14.4243777,-5334.572844,9.34E+19
TS00004597,ETCH_002,LOT250001A,2024.1.1 19:57,4868.574831,124.5276845,9.226904094,122.5084899,16.76541496,385.4280077,18.94791179,72.90699067,65.40974886,13.22839838,-13110.82141,-1.29E+21
TS00004598,ETCH_002,LOT250001A,2024.1.1 19:57,13521.34791,220.2965608,10.97367649,138.9732272,22.33663818,-108.0804752,13.28878332,67.44306637,70.36518231,13.6666437,13067.52013,-1.84E+21
TS00004599,ETCH_002,LOT250001A,2024.1.1 19:58,1325.024269,169.3279348,16.54884049,115.8976649,28.70613128,174.8875787,39.44143823,71.46628235,67.15973811,15.02772135,6233.213536,4.20E+20
TS00004600,ETCH_002,LOT250001A,2024.1.1 19:59,-3143.084294,223.3652813,15.16628628,119.1962169,18.33287971,28.41771043,33.59833448,65.43228688,70.39261422,14.86143656,1130.150192,2.55E+21
TS00004601,ETCH_002,LOT250001A,2024.1.1 20:00,152.6213534,132.0423688,14.67780655,152.5522496,6.582473984,318.3352958,12.06558954,71.87891067,70.49910745,15.17120838,866.0817289,-4.58E+20
TS00004602,ETCH_002,LOT250001A,2024.1.1 20:00,9524.325162,201.0024164,14.19780705,78.24045731,16.45524153,145.7033285,6.496671855,72.19778611,69.69185207,14.93580492,12164.1116,-1.40E+21
TS00004603,ETCH_002,LOT250001A,2024.1.1 20:01,-2576.047097,242.125114,17.15030634,70.14196002,34.5926658,65.79430908,20.72360384,60.18590793,70.06979783,17.17280467,4857.086649,-5.12E+20
TS00004604,ETCH_002,LOT250001A,2024.1.1 20:02,-3471.527129,221.5217374,14.2721934,56.15866575,30.53687687,145.7902186,11.51697652,70.17150287,70.96678191,14.90339405,8396.919563,-1.12E+21
TS00004605,ETCH_002,LOT250001A,2024.1.1 20:03,-1550.110398,75.65184428,17.60478669,109.8427161,26.88454453,707.4398663,26.3623406,72.034948,68.64600723,14.28774836,-4958.106898,-1.33E+21
TS00004606,ETCH_002,LOT250001A,2024.1.1 20:03,-4352.414599,123.921571,15.44181608,27.03105024,26.5826303,93.32791678,32.62848277,69.51989242,70.65716071,14.51806959,-17182.12873,-2.89E+21
TS00004607,ETCH_002,LOT250001A,2024.1.1 20:04,2122.931317,116.0458227,15.43498551,118.0655364,26.53055744,-63.76248028,6.634478986,71.70168045,71.2955172,15.10486542,8230.940401,-4.89E+20
TS00004608,ETCH_002,LOT250001A,2024.1.1 20:05,11152.1734,163.4350821,16.47081668,93.38075601,32.10371618,341.0997449,53.44914328,63.17097259,72.2812586,13.86760642,13037.48052,4.72E+20
TS00004609,ETCH_002,LOT250001A,2024.1.1 20:06,3357.341224,172.3615532,17.48421691,141.1021239,16.98728291,157.9341666,23.85756949,65.96359428,68.07857543,14.22373591,-205.4083735,-2.16E+21
TS00004610,ETCH_002,LOT250001A,2024.1.1 20:06,-83.15560226,77.79512886,18.62848076,66.63889341,9.084149372,-161.5920864,9.625190011,74.97615924,70.45184702,13.63377924,10925.10351,-1.76E+21
TS00004611,ETCH_002,LOT250001A,2024.1.1 20:07,-310.6563102,129.0703108,19.63372446,83.04760847,24.43670267,748.3249335,23.7176249,69.75814091,68.50412488,12.66567696,-1302.127932,-1.90E+21
TS00004612,ETCH_002,LOT250001A,2024.1.1 20:08,-7932.687402,0.67567077,10.08279691,133.6357596,16.69852373,100.4059257,40.4123449,71.40379875,68.55294909,12.66193216,1140.546055,-2.77E+21
TS00004613,ETCH_002,LOT250001A,2024.1.1 20:09,6748.264009,205.3363605,17.50500887,141.5812363,15.45340959,91.98106788,34.04884464,66.91627663,70.71475077,13.62740146,19564.49919,-1.91E+21
TS00004614,ETCH_002,LOT250001A,2024.1.1 20:09,982.5821636,85.17773556,18.7254789,56.53809498,19.91728533,224.1861933,42.22490329,69.68624324,70.41437687,12.03039891,-886.9992322,-3.96E+20
TS00004615,ETCH_002,LOT250001A,2024.1.1 20:10,363.5779686,116.5961313,23.6055709,88.52362301,53.06257534,614.4003918,54.17668886,58.01407436,72.14197833,10.55043713,-1493.890527,-2.68E+21
TS00004616,ETCH_002,LOT250001A,2024.1.1 20:11,20598.85671,92.27888154,17.23843518,90.59641922,30.61903926,-240.547069,63.78346104,73.68509231,70.0354743,10.78538963,-16708.37388,-2.75E+20
TS00004617,ETCH_002,LOT250001A,2024.1.1 20:12,3223.482861,177.5813146,20.39712519,91.43055039,33.87082466,245.7878021,30.44458338,78.42119759,70.48757555,8.819839601,8868.28865,-1.41E+21
TS00004618,ETCH_002,LOT250001A,2024.1.1 20:12,-3091.880715,-63.07051697,23.73510858,63.78043773,18.95496806,695.9057242,-13.02392941,63.97862239,71.14313539,10.51617845,-5157.615555,-1.86E+21
TS00004619,ETCH_002,LOT250001A,2024.1.1 20:13,-1154.042929,104.9822491,16.67815218,123.5068561,13.58897011,203.4711348,8.196327617,64.51997869,69.67332795,11.26858414,3384.053509,7.54E+20
TS00004620,ETCH_002,LOT250001A,2024.1.1 20:14,8277.583676,98.89710774,20.86452187,-5.167511893,24.59409658,-140.4272672,-16.5162409,71.33980236,70.02427049,8.605828926,-1269.103981,-1.28E+21
TS00004621,ETCH_002,LOT250001A,2024.1.1 20:15,2047.179514,77.78181674,17.749603,51.97445072,47.82523511,10.85163648,62.08884343,76.41448142,72.92807834,9.707708478,-2607.927155,-9.40E+20
TS00004622,ETCH_002,LOT250001A,2024.1.1 20:15,-7283.317135,208.8198259,18.32718877,85.39109571,37.33680718,214.1551268,68.68749706,68.94028847,70.5774375,10.25796859,641.4182084,2.60E+21
TS00004623,ETCH_002,LOT250001A,2024.1.1 20:16,6838.998518,52.73910214,17.37375632,84.69346276,40.41585627,492.0700446,26.84441704,62.70597611,73.32303808,10.19269531,1379.673206,-1.84E+21
TS00004624,ETCH_002,LOT250001A,2024.1.1 20:17,-2709.126536,153.4876402,17.3057596,119.738698,42.13092912,71.43270057,31.80711799,67.70746916,72.60988373,10.24607157,13519.9925,3.13E+21
TS00004625,ETCH_002,LOT250001A,2024.1.1 20:18,12514.8533,130.1948274,25.65734658,113.0867217,29.02261931,359.8024753,12.79398704,63.49518274,69.52797051,7.342227448,16934.56152,-6.96E+20
TS00004626,ETCH_002,LOT250001A,2024.1.1 20:18,7730.288394,186.5490195,20.64667359,53.57833499,48.87965584,-208.8422068,15.98167746,65.19130244,72.79556804,9.454437859,8215.729668,-2.27E+21
TS00004627,ETCH_002,LOT250001A,2024.1.1 20:19,-1458.998021,73.21294987,20.9414646,117.1525557,28.60803711,-214.0691184,-42.65793531,66.90253003,72.93445269,7.668647229,14403.75574,-1.11E+21
TS00004628,ETCH_002,LOT250001A,2024.1.1 20:20,8886.360193,71.94205606,19.04040061,37.06666703,48.80759232,23.03316615,3.835381754,63.65993639,72.93547806,8.195751594,10213.2734,1.38E+20
TS00004629,ETCH_002,LOT250001A,2024.1.1 20:21,1583.508153,184.5838546,13.3931264,103.6399656,38.85292692,500.1381147,-19.09951075,64.29759133,72.23786168,9.949680576,6605.929716,2.51E+21
TS00004630,ETCH_002,LOT250001A,2024.1.1 20:21,6270.291316,147.3905892,17.97313438,139.8947655,16.10360097,154.7841655,17.50616671,68.43720527,71.18902876,9.51332237,16203.89168,1.60E+21
TS00004631,ETCH_002,LOT250001A,2024.1.1 20:22,4040.839853,32.3037592,19.22740901,117.4174244,25.96318439,207.0019492,9.394925854,69.01410532,74.76538881,10.22665148,-11434.74631,1.28E+20
TS00004632,ETCH_002,LOT250001A,2024.1.1 20:23,-3965.049351,95.77038843,13.95721752,74.65144279,14.93523769,201.1136713,72.0179695,60.69051522,72.73875536,8.976889173,-5192.159681,2.52E+21
TS00004633,ETCH_002,LOT250001A,2024.1.1 20:24,-2765.401642,154.3632991,18.03998284,58.98036933,43.65932103,406.0130311,43.76848235,69.66104259,71.70881953,11.41397083,-6549.226572,-3.76E+21
TS00004634,ETCH_002,LOT250001A,2024.1.1 20:24,7260.89932,184.3456633,16.91789432,13.13981225,30.93124192,-26.64285684,27.59350168,65.63553776,73.86032403,11.01202016,-1342.080471,4.99E+20
TS00004635,ETCH_002,LOT250001A,2024.1.1 20:25,-939.6174031,96.00186585,19.31614751,88.90599969,7.9683219,295.2799374,13.87180789,71.01007599,72.19717734,11.52303043,8547.200182,6.20E+20
TS00004636,ETCH_002,LOT250001A,2024.1.1 20:26,-1362.102083,-35.71322377,13.17337014,34.21097099,33.01526173,-87.10992858,74.91589868,71.1724401,72.02163198,10.10079892,-9442.455878,6.44E+20
TS00004637,ETCH_002,LOT250001A,2024.1.1 20:27,-4677.192926,172.573731,11.01252311,49.52698716,22.83779347,613.9469645,26.32766573,64.40619055,73.01231497,12.49211717,6760.434918,-3.22E+21
TS00004638,ETCH_002,LOT250001A,2024.1.1 20:27,3591.989048,69.60088909,12.40224013,36.11435758,12.28201255,-84.32513137,39.5115787,70.05647792,72.7037102,11.52708302,-4111.407284,-2.03E+21
TS00004639,ETCH_002,LOT250001A,2024.1.1 20:28,13425.54417,22.98080244,16.46003103,67.84011708,42.78327552,-107.0457571,32.82518677,62.65584256,72.45542752,11.63826792,-1682.443931,-3.33E+20
TS00004640,ETCH_002,LOT250001A,2024.1.1 20:29,-5351.654936,-25.18578869,7.883778219,87.62884971,25.94719826,248.8917912,21.01998303,73.31249992,75.15078553,13.12506113,3822.869741,2.23E+21
TS00004641,ETCH_002,LOT250001A,2024.1.1 20:30,1205.105437,193.8388516,6.89013445,102.1249231,20.81235364,129.4962581,35.36103442,62.54940397,73.8828996,13.45194158,18662.48139,3.83E+21
TS00004642,ETCH_002,LOT250001A,2024.1.1 20:30,9542.357922,152.4708138,11.91692887,69.49532041,18.64076222,189.4967053,-23.977285,68.15870357,76.03934699,12.51520091,-5242.18363,-1.33E+21
TS00004643,ETCH_002,LOT250001A,2024.1.1 20:31,603.2860674,130.4817475,10.24868363,138.4878842,6.420776077,163.0131149,-11.46079111,65.30540371,72.98098993,15.45815129,1110.869464,-2.62E+21
TS00004644,ETCH_002,LOT250001A,2024.1.1 20:32,3810.128129,226.1615923,11.06854467,89.42026948,7.470678843,-167.8394023,45.01766367,61.00624364,71.76752374,15.54518749,-8841.454156,1.63E+21
TS00004645,ETCH_002,LOT250001A,2024.1.1 20:33,-5261.27059,179.4198209,13.1416398,68.07047522,32.38522438,506.850908,80.6183965,70.44148538,74.67217328,14.73143751,-5251.920113,5.23E+21
TS00004646,ETCH_002,LOT250001A,2024.1.1 20:33,3702.285533,236.1201382,9.163544014,110.2320306,13.8869314,325.8327257,42.58188804,62.71151328,77.31695216,14.81441406,-8881.992993,2.21E+21
TS00004647,ETCH_002,LOT250001A,2024.1.1 20:34,30.78367515,53.19157672,5.668602993,181.0682469,18.01758676,441.3083298,8.657140942,57.12630534,75.40703151,14.92572764,4459.654279,-1.50E+21
TS00004648,ETCH_002,LOT250001A,2024.1.1 20:35,7090.755064,132.0067726,15.30973546,117.0019524,-3.383208748,-31.19708481,-15.2482107,51.06047475,79.50458557,13.39433249,6281.289,5.72E+21
TS00004649,ETCH_002,LOT250001A,2024.1.1 20:36,8324.578332,34.17753739,7.595493028,89.85743813,3.24381308,204.5251511,49.0576861,60.93872913,75.2438122,15.00727613,8910.70477,1.37E+21
TS00004650,ETCH_002,LOT250001A,2024.1.1 20:36,16762.31521,114.3657494,7.374597372,43.74383978,21.99706549,149.4407791,5.794865188,72.03659589,75.15631514,15.06593153,-5488.959441,-1.58E+21
TS00004651,ETCH_002,LOT250001A,2024.1.1 20:37,4727.799039,110.0830488,12.75930003,96.22350716,19.26655244,382.0006566,39.29706256,71.28869234,71.62012554,14.48158948,7129.430785,3.87E+21
TS00004652,ETCH_002,LOT250001A,2024.1.1 20:38,3229.844546,159.4681289,9.060967374,114.239419,32.73520146,390.1606965,28.88523502,61.24995419,75.53806608,14.69792985,3178.538451,-1.74E+21
TS00004653,ETCH_002,LOT250001A,2024.1.1 20:39,2466.043787,121.553493,9.930089116,88.86842757,28.46822722,148.6569657,28.82714348,62.81377283,75.18480601,12.76258633,1462.686331,-1.24E+21
TS00004654,ETCH_002,LOT250001A,2024.1.1 20:39,-795.3728463,153.3246183,11.40550688,36.98014419,12.69604838,-278.6021455,12.9706493,62.20489306,74.34892604,13.80178382,-10386.02697,1.45E+21
TS00004655,ETCH_002,LOT250001A,2024.1.1 20:40,3377.253796,155.4507029,13.06007533,68.50351802,19.82492139,546.4863137,21.24112496,57.7061731,74.77566563,15.4585637,3544.338392,-4.98E+19
TS00004656,ETCH_002,LOT250001A,2024.1.1 20:41,-404.8514104,240.153585,9.711315646,159.3618783,12.14813396,241.4440326,4.281113047,59.47366832,74.89192932,15.98512819,3840.987555,7.40E+19
TS00004657,ETCH_002,LOT250001A,2024.1.1 20:42,2397.675279,89.9018608,14.57824039,156.9394127,36.20480876,-48.59808464,-12.63160182,68.96884102,74.7298694,13.33786327,2984.841496,7.74E+19
TS00004658,ETCH_002,LOT250001A,2024.1.1 20:42,9309.687862,50.71850748,5.709725316,62.28291303,27.60878247,206.3941819,-23.43371923,66.42872315,78.13244086,14.07683576,5941.305673,2.23E+21
TS00004659,ETCH_002,LOT250001A,2024.1.1 20:43,-4620.389807,120.7438866,13.25462496,122.6268074,18.39089192,-271.5887211,-66.52066487,65.12199486,74.43210779,14.59602448,8857.75999,-4.65E+21
TS00004660,ETCH_002,LOT250001A,2024.1.1 20:44,8270.236777,57.10943156,9.594621778,46.37267444,19.37952274,371.6218706,-0.315007392,56.92931141,75.22535486,12.80914435,-9098.946197,5.69E+20
TS00004661,ETCH_002,LOT250001A,2024.1.1 20:45,9342.901707,193.9176461,15.49175203,147.3529912,32.60303181,-258.2537858,51.31549774,63.9584311,74.34101013,13.53567434,-316.9608643,-5.80E+20
